,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.189,318.0,92.0,611613.6739132904,402-053534
1,10.565999999999999,187.0,268.0,411521.3769975479,401-054017
2,10.689,280.0,170.0,421518.5110573324,401-054035
3,10.955,464.0,179.0,366750.8839218259,401-054047
4,11.075999999999999,316.0,228.0,251977.37548869464,401-054034
5,11.805,300.0,114.0,146923.2600931774,401-054041
6,11.892000000000001,308.0,30.0,127085.03775622263,401-054031
7,12.012,485.0,235.0,137285.8288606112,401-054001
8,12.073,323.0,61.0,117908.14057364516,401-054044
9,12.409,352.0,259.0,73975.89343364356,401-054006
10,12.45,91.0,212.0,78482.05435794358,401-054030
11,12.499,360.0,218.0,75332.02595920402,401-054018
12,12.960999999999999,138.0,151.0,46974.56846727858,401-054025
13,13.095,85.0,142.0,47263.82430776151,401-054055
14,13.115,94.0,232.0,42417.983311706834,400-053959
15,13.130999999999998,418.0,77.0,42633.0083718685,400-053965
16,13.151,101.0,248.0,39684.215705814204,400-054013
17,13.242,88.0,247.0,37967.98861682379,400-054003
18,13.344000000000001,258.0,269.0,33649.880045710444,400-053968
19,13.447000000000001,405.0,147.0,29507.300374879254,400-054034
20,13.668,195.0,48.0,25796.79424930058,400-053972
21,13.681,238.0,176.0,24013.139265925984,400-053964
22,13.697000000000001,126.0,247.0,23872.379008013755,400-053970
23,13.978,379.0,107.0,17308.961791476166,400-054012
24,14.059000000000001,198.0,171.0,16208.600476483136,400-053983
25,14.187000000000001,56.0,196.0,17633.609380153594,400-053994
