,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.054,170.0,40.0,805294.6522588137,406-056659
1,11.035,25.0,119.0,419684.8727855082,405-056124
2,11.769,281.0,41.0,205709.6228721378,405-056136
3,11.822000000000001,376.0,238.0,197655.15427478027,405-056153
4,12.194,78.0,237.0,134353.00524755148,405-056137
5,12.327,246.0,89.0,122066.4244044743,405-056131
6,12.779000000000002,10.0,225.0,84204.04861702862,405-056157
7,13.034,92.0,195.0,74872.74197153196,405-056162
8,13.272,444.0,122.0,46914.87984294348,405-056106
9,13.56,420.0,69.0,37485.49077308896,405-056161
10,13.594000000000001,370.0,220.0,49827.32963143136,405-056117
11,13.808,384.0,165.0,35902.898843077994,405-056145
12,13.843,446.0,117.0,27989.446260487333,405-056147
13,13.847999999999999,395.0,165.0,27456.182945877725,405-056121
14,14.174000000000001,284.0,70.0,22799.586347144475,404-054935
15,14.237,399.0,14.0,23435.25124408533,404-054948
16,14.337,437.0,104.0,19802.43445014184,404-054946
17,14.386,150.0,174.0,18405.12800880601,404-055001
18,14.404000000000002,19.0,183.0,22532.7131853692,404-054981
19,14.442,446.0,237.0,18090.33368001415,404-054934
20,14.449000000000002,141.0,129.0,18017.871079805478,404-054943
21,14.54,118.0,190.0,18645.264852413875,404-054999
22,14.847999999999999,450.0,196.0,17956.590324559522,404-054984
