,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.298,66.0,240.0,556644.2349440892,416-052196
1,11.126,82.0,176.0,344540.5648874301,416-052235
2,11.212,445.0,17.0,299532.8529750931,416-052186
3,11.312000000000001,300.0,188.0,245166.8595308008,415-052063
4,12.044,38.0,267.0,164472.15769239125,415-052055
5,12.046,331.0,35.0,144408.20891719207,415-052068
6,12.439,418.0,137.0,99463.75659276021,415-052059
7,12.554,387.0,63.0,80551.51862556965,415-052042
8,12.875,96.0,181.0,64319.44404855103,415-052079
9,13.117,392.0,199.0,49821.05537944828,415-052098
10,13.125,317.0,71.0,47984.101759948426,415-052009
11,13.414000000000001,292.0,257.0,43501.235234250875,415-052094
12,13.517999999999999,260.0,166.0,31833.72940913712,415-052045
13,13.530999999999999,264.0,255.0,36089.03937227897,414-050738
14,13.557,476.0,151.0,35796.58104549709,414-050740
15,13.585999999999999,290.0,267.0,32710.23318276847,414-050786
16,13.634,166.0,19.0,27224.400302797894,414-050803
17,13.702,251.0,129.0,31612.847574202126,414-050776
18,13.775,310.0,42.0,29359.016543018974,414-050781
19,13.825999999999999,213.0,10.0,25113.42901069045,414-050758
20,14.023,487.0,140.0,23016.22314594612,414-050736
21,14.032,17.0,143.0,21338.925551677683,414-050777
22,14.065,155.0,212.0,23195.163049228224,414-050783
23,14.102,288.0,211.0,22047.937512334734,414-050731
24,14.106,260.0,211.0,20751.420318356624,414-050782
