,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.137,351.0,165.0,887785.3807705803,408-052188
1,10.606,470.0,14.0,707538.3397583596,407-050754
2,10.717,331.0,227.0,696388.8307378539,407-050748
3,10.841,323.0,101.0,648759.4868189831,407-050753
4,11.694,131.0,239.0,327325.2607827331,407-050698
5,11.763,190.0,91.0,248871.26027669266,407-050780
6,12.288,294.0,150.0,172547.51254765235,407-050788
7,12.345,291.0,21.0,160894.02483776252,407-050735
8,12.46,288.0,111.0,139749.4906295124,407-050765
9,12.645999999999999,136.0,127.0,134625.0165147181,407-050751
10,12.713,473.0,63.0,110910.48291661877,407-050723
11,13.257,382.0,251.0,75175.73609423888,407-050756
12,13.454,35.0,50.0,0.6690747684151575,407-050784
13,13.759,258.0,33.0,48883.79867750767,407-050770
14,13.829,62.0,207.0,40036.99235973815,406-051256
15,13.998,290.0,48.0,38301.817096133644,406-051338
16,14.135,446.0,158.0,38376.115916610615,406-051309
17,14.247,436.0,54.0,32270.919917231684,406-051270
18,14.253,419.0,226.0,22548.48083826933,406-051329
