,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.209000000000001,58.0,224.0,263942.4302496209,414-055436
1,11.642999999999999,328.0,68.0,190211.71780074525,413-057620
2,12.466,45.0,188.0,86166.44908398518,413-057607
3,12.966,182.0,202.0,51401.87452053022,413-057579
4,13.065,11.0,259.0,49230.00192811615,413-057629
5,13.088,418.0,12.0,43999.41162414248,413-057583
6,13.099,473.0,267.0,48205.985192233275,413-057618
7,13.248,438.0,40.0,42054.88586853752,413-057582
8,13.267999999999999,489.0,83.0,41122.08166465942,412-054475
9,13.337,229.0,255.0,38129.70740511608,412-054495
10,13.422,144.0,126.0,36804.91471742368,412-054529
11,13.501,123.0,173.0,29179.481319199447,412-054479
12,13.597999999999999,331.0,259.0,31031.50891090078,412-054501
13,13.769,438.0,170.0,25058.241298966255,412-054471
14,13.772,110.0,71.0,26683.07556139392,412-054521
15,14.142999999999999,400.0,203.0,18092.64616352677,412-054544
