,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.937000000000001,468.0,261.0,314652.2538128808,414-051819
1,12.887,418.0,78.0,47612.19985867471,413-053972
2,13.177999999999999,192.0,232.0,43262.44323776626,413-053953
3,13.192,114.0,75.0,38577.11776899437,413-053999
4,13.258,200.0,61.0,39459.888087616186,413-053961
5,13.735999999999999,61.0,20.0,22082.954114723834,413-053976
6,13.919,254.0,234.0,21527.25014691203,412-050864
7,13.994000000000002,147.0,95.0,19373.20780430977,412-050870
8,14.065999999999999,216.0,155.0,18994.109160512584,412-050855
9,14.136,142.0,249.0,17569.67913971026,412-050903
