,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.245,209.0,51.0,930204.999340729,407-049006
1,10.37,321.0,166.0,893504.9408487488,407-049045
2,10.549000000000001,326.0,138.0,810616.8774796634,407-049020
3,10.626,342.0,117.0,663971.3444742912,407-048994
4,10.665999999999999,282.0,25.0,724418.3482207356,407-048909
5,11.652000000000001,270.0,66.0,284637.25290815823,407-048967
6,11.811,169.0,41.0,295527.1764655308,407-048931
7,12.165999999999999,97.0,155.0,176498.22701441665,407-048996
8,12.184000000000001,41.0,35.0,195187.9051526264,407-048957
9,12.283,404.0,139.0,174834.7834712096,407-048939
10,12.300999999999998,175.0,192.0,173050.63665672048,407-048936
11,12.492,202.0,157.0,156649.78497606373,407-048974
12,12.498,284.0,231.0,138118.07259537952,407-049024
13,12.593,192.0,156.0,125742.38629169915,407-048990
14,12.686,462.0,210.0,123090.0634146644,407-048925
15,12.720999999999998,254.0,226.0,2.2737367544323206e-12,407-049038
16,12.788,268.0,102.0,92964.93232836651,407-049013
17,12.929,319.0,19.0,95602.25116853956,407-049049
18,12.947000000000001,123.0,263.0,94745.8017067946,407-048987
19,12.975999999999999,105.0,117.0,91759.33810426875,407-048992
20,13.059000000000001,238.0,174.0,95465.42194923123,407-048980
21,13.082,269.0,140.0,81840.29506007214,407-049033
22,13.09,381.0,262.0,84584.8804028602,407-048937
23,13.145,116.0,43.0,80306.18584120771,407-049016
24,13.267000000000001,356.0,206.0,73359.87562418632,407-048991
25,13.409,97.0,138.0,71977.60885640189,407-048982
26,13.422,197.0,36.0,60751.56766718933,407-048933
27,13.432,272.0,105.0,53985.09548304372,407-049008
28,13.46,374.0,147.0,61296.22504865207,407-049026
29,13.460999999999999,92.0,39.0,54038.876405018476,407-048988
30,13.514000000000001,220.0,243.0,58641.52932134325,407-049021
31,13.539000000000001,247.0,133.0,61728.55986972649,407-048977
32,13.565,475.0,87.0,55414.52993755658,407-048953
33,13.575999999999999,238.0,162.0,57254.89886502043,407-048932
34,13.634,404.0,180.0,49443.25948989327,407-048965
35,13.640999999999998,465.0,22.0,37529.47731202624,407-048970
36,13.65,338.0,83.0,49768.46681036065,407-048979
37,13.652999999999999,68.0,67.0,54211.22387088381,406-049524
38,13.708,395.0,61.0,51258.59768408308,406-049501
39,13.890999999999998,283.0,40.0,42026.347919391395,406-049577
40,13.92,10.0,227.0,38076.82251403269,406-049519
41,13.927999999999999,437.0,111.0,33297.6621359859,406-049549
42,13.944,103.0,46.0,47608.78627314258,406-049487
43,13.952,317.0,261.0,38170.11595924153,406-049535
44,13.952,303.0,178.0,43193.0182907596,406-049575
45,13.974,271.0,122.0,39787.32372512896,406-049503
46,13.975999999999999,354.0,25.0,38030.42828915999,406-049446
47,14.013,407.0,253.0,38862.428585322414,406-049511
48,14.036,221.0,148.0,41351.601841287054,406-049497
49,14.165,156.0,151.0,33932.91355448763,406-049552
50,14.265,239.0,106.0,36571.1742532484,406-049523
51,14.329,466.0,175.0,31054.673841778247,406-049542
52,14.376,448.0,77.0,28474.566919591463,406-049472
