,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.198,98.0,251.0,813796.7074751791,402-055320
1,10.622,355.0,20.0,609671.0239841401,402-055351
2,11.277999999999999,183.0,150.0,367809.6478859274,402-055294
3,11.675999999999998,269.0,85.0,254037.4864006047,401-055976
4,11.682,206.0,214.0,245555.3060089727,401-055993
5,11.842,90.0,227.0,173365.7156080474,401-055965
6,12.123,26.0,242.0,155735.05367809237,401-055962
7,12.770999999999999,406.0,125.0,72232.59227403076,401-055979
8,12.865,21.0,263.0,70601.28851660018,401-055994
9,12.962,376.0,101.0,74521.6492248363,401-055981
10,13.048,191.0,158.0,64842.784185187316,401-055947
11,13.174000000000001,477.0,111.0,54961.686457180935,401-055950
12,13.379000000000001,50.0,18.0,70586.13101836435,400-056006
13,13.731,199.0,12.0,33364.80045687234,400-055990
14,13.838,357.0,183.0,34317.939946703074,400-055982
15,13.852,255.0,94.0,28865.286574030008,400-055964
16,14.092,142.0,225.0,26942.574097260924,400-055975
17,14.138,124.0,240.0,24191.240470466455,400-055952
18,14.179,469.0,56.0,23563.275866699005,400-055966
19,14.546,363.0,15.0,22725.49167014959,400-055951
