,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.084000000000001,392.0,160.0,341962.9406451197,402-052205
1,12.809000000000001,22.0,192.0,67520.25965749947,402-052147
2,12.993,357.0,27.0,67339.53408107819,402-052189
3,13.030999999999999,61.0,26.0,58936.4348114637,401-052694
4,13.112,201.0,40.0,61176.83886256732,401-052683
5,13.3,460.0,19.0,40434.133228354985,401-052735
6,13.41,221.0,176.0,42265.18288333799,401-052717
7,13.863,117.0,51.0,35987.19314001659,401-052722
8,13.867,318.0,79.0,30546.415923507804,401-052710
9,14.061,437.0,67.0,24005.68659256976,401-052669
10,14.085999999999999,269.0,115.0,23808.86610469521,401-052674
11,14.091,50.0,155.0,24788.004694648862,401-052729
12,14.093,351.0,103.0,27163.026899928904,401-052699
13,14.283,24.0,135.0,21295.57587119729,400-052527
