,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.969000000000001,263.0,204.0,390217.0976295743,418-058823
1,11.408,436.0,260.0,243717.91638994525,417-057585
2,11.673,182.0,178.0,185358.75906841608,417-057611
3,12.299000000000001,247.0,223.0,100304.01484217262,417-057635
4,12.493,370.0,67.0,92306.50951402434,417-057654
5,12.88,239.0,187.0,63178.21776204571,417-057634
6,12.927,80.0,216.0,58745.94942828456,417-057665
7,13.030999999999999,29.0,122.0,49198.17344398474,417-057616
8,13.056,333.0,215.0,54577.39515173527,417-057590
9,13.09,141.0,138.0,51628.00110560725,417-057643
10,13.154000000000002,138.0,98.0,42350.944486571934,417-057600
11,13.296,488.0,15.0,40025.527756996424,417-057617
12,13.384,437.0,84.0,62969.84092830705,417-057668
13,13.436,59.0,261.0,32756.167788461902,417-057589
14,13.454,217.0,52.0,36297.92576463154,416-058704
15,13.578,322.0,175.0,32553.12216474565,416-058723
16,13.607999999999999,232.0,175.0,34184.57409577797,416-058691
17,13.63,108.0,42.0,25892.951258119927,416-058726
18,13.632,146.0,238.0,29765.95093116845,416-058753
19,13.995,480.0,184.0,24223.557562799917,416-058683
20,14.013,214.0,81.0,21993.9739299412,416-058705
21,14.025,17.0,23.0,22190.87095483856,416-058709
22,14.03,454.0,162.0,21255.211707286424,416-058662
23,14.048,71.0,138.0,18056.586689403473,416-058703
24,14.142000000000001,134.0,185.0,18065.62748399358,416-058674
25,14.212,278.0,130.0,19812.569129890584,416-058727
26,14.235,476.0,249.0,17227.292631894074,416-058707
27,14.237,34.0,213.0,16534.830515419275,416-058684
28,14.360999999999999,232.0,214.0,12661.948225739274,416-058751
29,14.373,25.0,166.0,13381.602468058283,416-058669
30,14.478,331.0,181.0,13274.976993452192,416-058744
