,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.309000000000001,403.0,18.0,636241.3821538961,423-062752
1,10.368,464.0,81.0,570707.8728552222,423-062727
2,11.18,25.0,110.0,255165.6802357286,423-062742
3,11.578,361.0,187.0,178010.7968618955,423-062707
4,11.681,65.0,268.0,179883.03829348003,423-062733
5,12.077,384.0,33.0,128146.8997447062,423-062696
6,12.333,423.0,154.0,96836.63824260986,423-062714
7,12.427,363.0,17.0,93722.13234615627,423-062667
8,12.431,299.0,120.0,98778.73244038358,423-062755
9,12.507,50.0,158.0,80415.3299808016,423-062725
10,12.76,297.0,64.0,67581.06262990455,423-062657
11,12.790999999999999,453.0,11.0,60125.45611939147,423-062715
12,12.935,249.0,32.0,50273.4790160342,423-062747
13,12.942,199.0,55.0,54503.64597293137,423-062664
14,13.068,98.0,262.0,49260.05690394953,422-060446
15,13.22,74.0,215.0,38203.757438081004,422-060461
16,13.384,317.0,267.0,33833.664561150414,422-060377
17,13.630999999999998,162.0,235.0,31322.118294478027,422-060386
18,13.782,403.0,188.0,23806.81082055939,422-060408
19,13.925,363.0,83.0,21642.073189149545,422-060391
20,14.220999999999998,23.0,191.0,20085.683919644638,422-060439
21,14.835,55.0,64.0,44497.734317507195,422-060382
