,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.17,94.0,73.0,930098.9529843463,416-059837
1,11.059000000000001,112.0,77.0,364289.59901798464,415-059667
2,11.163,87.0,249.0,346564.8691313402,415-059646
3,11.324000000000002,198.0,153.0,313853.87575072673,415-059657
4,11.460999999999999,489.0,236.0,291431.51237065106,415-059664
5,11.759,86.0,261.0,213212.3335719858,415-059713
6,11.821,454.0,57.0,197589.76969854665,415-059678
7,12.025,304.0,48.0,169054.24833928523,415-059710
8,12.213,282.0,217.0,149590.82090365072,415-059636
9,12.482999999999999,213.0,12.0,123889.66436439549,415-059640
10,12.786,157.0,231.0,85056.68419427292,415-059631
11,12.999,250.0,18.0,75457.79483179237,415-059614
12,13.035,428.0,141.0,67652.22467484433,415-059689
13,13.039000000000001,145.0,214.0,63797.25759474917,415-059666
14,13.062000000000001,407.0,147.0,65966.46090348098,415-059680
15,13.222999999999999,406.0,259.0,64093.476883579366,415-059638
16,13.306,103.0,141.0,51492.91042792482,415-059705
17,13.369000000000002,72.0,85.0,44892.35879664372,415-059699
18,13.435,64.0,207.0,50265.0806411958,415-059642
19,13.47,312.0,190.0,46626.544354518854,415-059634
20,13.552999999999999,87.0,152.0,37454.49471348916,415-059656
21,13.607000000000001,377.0,94.0,38045.81936974342,414-058206
22,13.735,124.0,150.0,33209.07573912586,414-058137
23,13.742,18.0,89.0,31403.26719928075,414-058183
24,13.811,44.0,184.0,31724.45134188869,414-058213
25,13.864,201.0,27.0,34855.765373268674,414-058144
26,14.253,454.0,203.0,23394.7344773248,414-058159
27,14.269,143.0,24.0,19528.504936715057,414-058207
28,14.382,235.0,43.0,21730.62863049002,414-058178
29,14.395999999999999,308.0,141.0,17174.626342414358,414-058160
30,14.44,430.0,166.0,17092.708547056878,414-058220
31,14.468,466.0,46.0,14475.878750986098,414-058151
32,14.6,431.0,215.0,14300.598364422494,414-058202
33,14.604000000000001,249.0,106.0,13263.826771834058,414-058150
