,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.228,69.0,233.0,660850.5357300938,416-059758
1,11.19,11.0,135.0,313585.67315201106,416-059794
2,11.445,256.0,110.0,233506.62800228994,415-059512
3,11.633,369.0,254.0,196816.65993323503,415-059570
4,12.217,322.0,95.0,114099.3420622543,415-059610
5,12.274000000000001,301.0,195.0,104538.76944010514,415-059563
6,12.57,329.0,143.0,96438.66540489027,415-059571
7,12.606,414.0,228.0,87845.30370140242,415-059605
8,12.61,98.0,126.0,81515.08667447981,415-059520
9,12.657,265.0,184.0,69807.53977777432,415-059611
10,12.948,369.0,202.0,58950.503598998,415-059586
11,13.029000000000002,286.0,88.0,42415.4527229346,415-059521
12,13.035,335.0,238.0,53004.36021912452,415-059600
13,13.08,286.0,94.0,48956.08998367624,415-059601
14,13.085999999999999,246.0,34.0,46594.20245731994,415-059580
15,13.127,378.0,77.0,41549.50496044556,415-059631
16,13.132,420.0,58.0,48128.326659400904,415-059581
17,13.137,303.0,59.0,41521.97912316012,415-059513
18,13.204,385.0,80.0,43823.03817146727,415-059589
19,13.296,239.0,28.0,42088.269878341715,415-059614
20,13.335999999999999,220.0,138.0,39836.26966065953,415-059574
21,13.369000000000002,484.0,91.0,39722.861961775896,415-059583
22,13.411,101.0,193.0,37655.14841331911,415-059528
23,13.435,478.0,214.0,39430.275339124644,415-059606
24,13.503,193.0,259.0,32967.68356618811,415-059530
25,13.565,255.0,131.0,32574.254024124024,415-059577
26,13.573,29.0,27.0,35239.26004172979,415-059573
27,13.585999999999999,405.0,18.0,32334.11792068185,415-059506
28,13.605,89.0,121.0,32407.583347709337,415-059564
29,13.632,217.0,30.0,29006.00135217322,415-059590
30,13.742,430.0,96.0,28699.100038429446,414-058078
31,13.779000000000002,32.0,95.0,27047.27470370052,414-058098
32,13.811,457.0,191.0,25093.81154636417,414-058137
33,13.822000000000001,293.0,115.0,25198.552669769037,414-058068
34,13.841,245.0,252.0,25844.027247419206,414-058103
35,13.870999999999999,67.0,65.0,27535.770376741824,414-058116
36,13.917,257.0,10.0,24024.585653620747,414-058058
37,13.929,405.0,122.0,26794.830621443492,414-058144
38,13.968,156.0,233.0,25394.486263408373,414-058129
39,14.012,66.0,55.0,21814.817677962976,414-058061
40,14.137,58.0,203.0,17877.549003473778,414-058079
41,14.231,416.0,29.0,16693.252592584497,414-058108
42,14.29,402.0,44.0,15046.739984771992,414-058096
43,14.323,198.0,266.0,16696.71916421964,414-058115
44,14.409,153.0,179.0,13332.812295181651,414-058083
45,14.465,272.0,131.0,17297.641878014703,414-058084
