,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.47,445.0,245.0,617121.0649059014,402-051482
1,10.794,184.0,175.0,475822.6297111847,401-052025
2,11.12,466.0,178.0,366805.3577988445,401-052038
3,11.151,413.0,139.0,350075.3403474174,401-052014
4,11.436,43.0,118.0,264198.0796691779,401-051995
5,12.372,99.0,182.0,109785.47422531406,401-052059
6,12.82,290.0,53.0,83963.24579403499,401-052007
7,13.025,68.0,255.0,60635.44728268375,401-052039
8,13.124,110.0,98.0,50150.451097932426,401-052046
9,13.257,380.0,144.0,51156.86687795056,401-052019
10,13.277999999999999,45.0,243.0,52655.51429449184,401-051999
11,13.392999999999999,14.0,186.0,46290.86325084072,401-052031
12,13.519,94.0,205.0,36158.33044026869,401-052055
13,13.568,203.0,30.0,40298.27283355523,401-052051
14,13.573,457.0,88.0,36542.39131410287,401-052045
15,13.64,43.0,230.0,37258.864773884336,401-052003
16,13.683,29.0,65.0,33289.21083557614,401-052020
17,13.757,98.0,28.0,38601.983879783,401-052061
18,13.790999999999999,331.0,149.0,32766.02465622582,400-051914
19,13.817,355.0,106.0,30399.412265849453,400-051895
20,13.84,253.0,121.0,31132.280030789687,400-051943
21,13.955,357.0,205.0,25855.86209977968,400-051912
22,13.965,108.0,248.0,27927.649092048137,400-051948
23,13.998,58.0,157.0,27470.058267922377,400-051904
24,14.003,164.0,234.0,26331.195715434835,400-051899
25,14.093,301.0,104.0,21853.348797487848,400-051922
26,14.173,338.0,257.0,24538.473928358155,400-051900
27,14.19,62.0,221.0,29992.405534914255,400-051956
28,14.353,311.0,191.0,19672.993626958167,400-051917
29,14.452,176.0,112.0,15762.35302102769,400-051907
30,14.68,152.0,57.0,14776.039790769437,400-051947
