,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.145,384.0,237.0,320571.71947070863,414-056931
1,11.463,279.0,254.0,251047.35507036763,414-056944
2,11.668,314.0,142.0,215528.87975683343,413-059220
3,12.1,196.0,119.0,142560.21450602537,413-059246
4,12.335,193.0,169.0,109934.71432260197,413-059239
5,12.592,301.0,39.0,92026.8108998815,413-059229
6,12.599,410.0,51.0,116027.4657680377,413-059170
7,12.613,303.0,12.0,168376.89975096492,413-059238
8,12.917,21.0,259.0,64511.654089200194,413-059174
9,13.364,394.0,200.0,47308.91193729867,413-059233
10,13.449000000000002,20.0,79.0,40335.764591681065,413-059234
11,13.475,431.0,148.0,42624.86688987196,413-059204
12,13.485,408.0,91.0,42353.17154730577,413-059222
13,13.525,412.0,223.0,40039.81167234349,413-059194
14,13.529000000000002,385.0,105.0,38790.25331070497,413-059241
15,13.530999999999999,43.0,164.0,78431.83495534067,413-059225
16,13.699000000000002,199.0,269.0,35716.18149469976,413-059183
17,13.765999999999998,98.0,171.0,28181.88682205499,413-059171
18,13.888,158.0,145.0,28419.916288708406,413-059219
19,13.995999999999999,373.0,20.0,23849.187240753577,413-059202
20,14.022,329.0,156.0,25353.281437916412,413-059179
21,14.05,91.0,231.0,23629.66181769797,412-056083
22,14.097999999999999,235.0,175.0,24036.7763801038,412-056112
23,14.126,384.0,102.0,26873.088550619457,412-056118
24,14.212,60.0,99.0,18266.89878053979,412-056057
25,14.423,284.0,166.0,19834.037722861354,412-056110
26,14.434000000000001,103.0,159.0,17217.03872945333,412-056090
27,14.492,371.0,69.0,17194.19126131092,412-056044
28,14.796,444.0,45.0,11941.566301796407,412-056076
