,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.647,300.0,159.0,164845.8920409655,403-054480
1,11.732999999999999,477.0,98.0,135085.80080094252,403-054490
2,11.890999999999998,108.0,136.0,119718.9714723905,403-054489
3,12.078,20.0,134.0,100234.3516154177,403-054422
4,12.549000000000001,15.0,253.0,67286.09499074565,403-054437
5,12.599,242.0,151.0,66281.99155678708,403-054462
6,12.797,26.0,245.0,50809.131266209006,403-054478
7,13.14,414.0,225.0,39458.649148688455,403-054473
8,13.186,362.0,190.0,35733.188296313296,402-052257
9,13.307,353.0,156.0,31489.67922925674,402-052211
10,13.463,12.0,203.0,27783.266643435778,402-052267
11,13.548,103.0,271.0,31334.012042171355,402-052217
12,13.867,372.0,33.0,20191.037753408382,402-052214
13,13.901,478.0,62.0,17652.03519187816,402-052224
