,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.072000000000001,66.0,257.0,180900.60490784107,414-051786
1,11.432,260.0,21.0,138888.40866465485,414-051778
2,11.514000000000001,403.0,57.0,131721.52219506353,414-051787
3,12.552,21.0,243.0,48037.20554534306,414-051780
4,13.128,212.0,21.0,31865.651343778194,414-051819
5,13.448,367.0,191.0,22209.197322791348,414-051798
6,13.487,325.0,214.0,20507.34783159812,413-053931
7,13.533,146.0,260.0,21316.990042991536,413-053912
8,13.731,236.0,12.0,4311.78670730886,413-053890
9,13.735999999999999,468.0,29.0,18272.764338715933,413-053881
10,13.751,95.0,179.0,18359.284492608545,413-053908
11,13.795,195.0,14.0,18601.16237862628,413-053924
12,13.818,112.0,151.0,14315.81938739758,412-050814
13,13.855,344.0,37.0,12856.689656868019,412-050764
14,13.883,281.0,66.0,16390.854671673835,412-050773
15,13.9,258.0,190.0,14143.134970362195,412-050791
