,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.248,66.0,85.0,858088.3779320634,406-056536
1,10.469000000000001,57.0,51.0,755163.8483162359,406-056519
2,10.671,90.0,215.0,611478.5657827867,406-056517
3,11.175,323.0,184.0,432634.74973739346,405-056023
4,11.474,204.0,19.0,303878.48666834115,405-056000
5,11.526,391.0,248.0,286168.20125503914,405-056026
6,11.809000000000001,126.0,264.0,235930.08843964923,405-056010
7,12.482000000000001,168.0,21.0,128614.902379199,405-056057
8,12.564,58.0,244.0,133803.67529090846,405-055991
9,12.784,162.0,158.0,96643.83846608098,405-056040
10,12.842,258.0,30.0,94117.69807015381,405-056059
11,12.954,380.0,81.0,92324.58145237743,405-056036
12,12.963,355.0,187.0,76838.66657079362,405-056017
13,13.203,26.0,177.0,69805.83576911068,405-056062
14,13.328,442.0,48.0,58903.00191237441,405-056044
15,13.355,274.0,36.0,67854.51921690414,405-055993
16,13.373,323.0,69.0,48005.29585362781,405-056016
17,13.455,196.0,210.0,56648.45686482374,405-056020
18,13.52,403.0,230.0,52418.08894955541,405-056012
19,13.527999999999999,112.0,36.0,50742.65585945885,405-055998
20,13.577,254.0,99.0,51301.90527904094,405-056029
21,13.579,164.0,48.0,46299.269094962154,405-056008
22,13.687000000000001,302.0,146.0,49219.04513768117,405-056030
23,13.934000000000001,215.0,74.0,38237.43125280679,405-055986
24,13.959000000000001,262.0,241.0,35687.61760374378,405-056035
25,14.120999999999999,209.0,86.0,31816.751491548563,404-054873
26,14.284,332.0,239.0,29085.125053547126,404-054897
27,14.342,78.0,112.0,25100.70151153281,404-054879
28,14.355,474.0,66.0,27392.07771653472,404-054846
29,14.421,304.0,158.0,25933.167336786533,404-054849
30,14.472000000000001,328.0,255.0,19462.57012036765,404-054834
31,14.48,353.0,64.0,24021.211088215172,404-054883
32,14.491,173.0,196.0,35163.82338271368,404-054878
33,14.624,313.0,11.0,20084.22450049744,404-054863
34,14.707,468.0,185.0,21212.47001879444,404-054880
35,14.870999999999999,61.0,263.0,17080.945655100335,404-054874
36,14.92,176.0,108.0,14450.570357719997,404-054830
37,14.975999999999999,487.0,74.0,15863.261203586728,404-054844
