,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.105,248.0,188.0,347439.6814326591,413-059685
1,11.742,404.0,163.0,211859.15340034285,413-059659
2,12.020999999999999,356.0,76.0,163796.26169047414,413-059712
3,12.710999999999999,392.0,262.0,86983.08674667215,413-059682
4,13.077,28.0,77.0,60836.34513898524,413-059643
5,13.149000000000001,487.0,35.0,55381.564864375825,413-059657
6,13.151,426.0,160.0,59608.36581236631,413-059673
7,13.612,401.0,170.0,36487.024897488576,413-059706
8,13.665,229.0,180.0,31529.802191994637,413-059707
9,13.794,362.0,24.0,31415.37140863867,413-059698
10,13.967,31.0,217.0,27189.557542332223,413-059694
11,14.012,471.0,135.0,25107.289060363524,413-059672
12,14.03,270.0,169.0,26810.257227268325,413-059690
13,14.243,470.0,106.0,19871.49142342545,412-056521
14,14.322000000000001,166.0,27.0,20186.32549881216,412-056525
15,14.385,242.0,198.0,26523.714866367984,412-056529
16,14.522,191.0,176.0,16361.85585772861,412-056528
17,14.538,287.0,105.0,17031.777721343373,412-056496
18,14.652999999999999,158.0,97.0,12471.797204360775,412-056555
