,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.285,14.0,123.0,180956.6319873092,411-053399
1,11.385,105.0,204.0,164781.69502985294,411-053414
2,11.742,33.0,203.0,124373.73632127515,411-053422
3,12.12,241.0,183.0,79372.10666424445,411-053442
4,12.395,303.0,45.0,81802.38844927833,411-053436
5,12.51,253.0,117.0,67381.89060759041,411-053402
6,12.86,201.0,90.0,47799.89070287187,411-053377
7,12.905,101.0,168.0,44045.21300761274,411-053409
8,12.963,451.0,249.0,44070.28763997015,411-053370
9,13.093,440.0,85.0,37723.88786977598,411-053445
10,13.402000000000001,32.0,116.0,32741.4589426535,411-053391
11,13.455,448.0,164.0,25775.61886197446,411-053438
12,13.466,196.0,42.0,26037.3109016669,411-053386
13,13.470999999999998,473.0,74.0,30586.12218046721,411-053406
14,13.484000000000002,66.0,202.0,26260.617723954238,411-053397
15,13.502,350.0,237.0,31433.318224104165,410-054346
16,13.538,189.0,187.0,27061.7290747634,410-054342
17,13.644,126.0,150.0,23955.69619325638,410-054350
18,13.719000000000001,382.0,239.0,32099.461382801088,410-054376
19,13.767999999999999,482.0,143.0,23325.932085837405,410-054390
20,13.790999999999999,277.0,215.0,20322.09911469314,410-054396
21,13.823,354.0,72.0,19409.150341683562,410-054410
