,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.605,454.0,112.0,673370.9326829608,415-059436
1,11.459000000000001,129.0,46.0,291993.3176003552,415-059368
2,11.46,476.0,267.0,300843.69928024715,415-059409
3,12.110999999999999,56.0,196.0,162252.89530122135,415-059440
4,12.16,427.0,102.0,151121.04549730258,415-059398
5,12.498,162.0,243.0,106733.83355492217,415-059425
6,12.544,342.0,232.0,102114.65693049601,415-059374
7,12.806,352.0,167.0,84729.05241186716,415-059404
8,12.872,55.0,269.0,75776.51326279667,415-059401
9,12.925,143.0,71.0,68523.93380861418,415-059386
10,12.97,10.0,174.0,72249.13415805761,415-059432
11,13.040999999999999,327.0,47.0,65415.97937681171,415-059352
12,13.065,434.0,114.0,66993.15068469517,415-059400
13,13.152999999999999,221.0,100.0,62602.108901836196,415-059439
14,13.308,75.0,161.0,49276.860080481754,415-059435
15,13.337,454.0,56.0,51494.59941838489,415-059399
16,13.338,25.0,168.0,47612.5974583622,415-059385
17,13.463,231.0,243.0,51629.6682388329,415-059384
18,13.49,181.0,216.0,45870.429253661816,415-059430
19,13.523,85.0,214.0,40018.33081382583,415-059355
20,13.554,286.0,106.0,44735.26240357124,415-059417
21,13.556,241.0,203.0,47360.34220449427,414-057885
22,13.584000000000001,33.0,268.0,40589.474548218874,414-057912
23,13.699000000000002,215.0,152.0,35318.5232809556,414-057886
24,13.744000000000002,446.0,236.0,34947.383838704845,414-057879
25,13.76,205.0,155.0,34596.20647828445,414-057980
26,13.779000000000002,286.0,138.0,34053.76625084783,414-057918
27,13.780999999999999,437.0,16.0,33634.3979184794,414-057941
28,13.785,309.0,251.0,37792.86716268342,414-057894
29,13.841,128.0,175.0,31441.919520952357,414-057944
30,13.947000000000001,263.0,207.0,32530.23290934238,414-057950
31,13.995999999999999,402.0,63.0,27553.689829911003,414-057955
32,14.027000000000001,295.0,88.0,33975.26137166519,414-057907
33,14.032,320.0,80.0,24698.72319620996,414-057930
34,14.07,417.0,154.0,28126.20363218311,414-057881
35,14.085,13.0,226.0,27591.62157179699,414-057948
36,14.094000000000001,30.0,174.0,24837.96215228552,414-057961
37,14.1,426.0,174.0,27768.2825021134,414-057984
38,14.217,101.0,170.0,25045.501850365737,414-057925
39,14.232999999999999,300.0,213.0,24974.50773423937,414-057942
40,14.251,23.0,102.0,19160.109741997134,414-057924
41,14.311,18.0,268.0,20182.901907288127,414-057956
42,14.33,157.0,247.0,17960.029806214046,414-057883
43,14.347000000000001,284.0,62.0,20236.66424267963,414-057989
44,14.905,252.0,229.0,15023.625251166046,414-057888
45,15.027000000000001,231.0,177.0,23513.3672580002,414-057893
