,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.478,418.0,191.0,721257.8483206719,401-057211
1,10.748,391.0,251.0,553278.3928793606,401-057125
2,10.814,436.0,131.0,566514.3727984515,401-057124
3,10.9,150.0,188.0,471917.19014406146,401-057201
4,11.282,288.0,271.0,332501.30444586684,401-057157
5,11.856,369.0,32.0,197789.49329453948,401-057180
6,12.319,308.0,113.0,134584.79150107288,401-057207
7,12.475999999999999,378.0,113.0,115303.00011798444,401-057194
8,12.491,385.0,150.0,122852.36471405816,401-057191
9,12.509,136.0,239.0,118339.94918055674,401-057226
10,12.562999999999999,180.0,94.0,113330.74284692293,401-057177
11,12.628,220.0,127.0,107855.06102767897,401-057139
12,12.780999999999999,173.0,167.0,89067.21407885758,401-057192
13,12.879000000000001,238.0,124.0,84605.87035749684,401-057163
14,13.081,93.0,86.0,60842.19744885131,401-057220
15,13.107999999999999,310.0,63.0,64867.57649406694,401-057148
16,13.184000000000001,27.0,200.0,62334.74007721832,401-057162
17,13.194,440.0,98.0,63805.07321449471,401-057193
18,13.300999999999998,28.0,24.0,52667.55769235115,401-057203
19,13.395,465.0,71.0,46806.66950159126,401-057176
20,13.402999999999999,302.0,92.0,61665.29834002595,401-057173
21,13.423,245.0,35.0,57325.03099955631,401-057129
22,13.457,341.0,165.0,50039.35949018775,401-057219
23,13.644,115.0,101.0,39590.52592173343,401-057150
24,13.665,175.0,152.0,41820.57757635401,401-057133
25,13.698,349.0,206.0,41056.03763271632,401-057206
26,13.724,81.0,212.0,38856.32684582136,401-057160
27,13.725999999999999,242.0,82.0,44602.068523812704,401-057122
28,13.777999999999999,396.0,195.0,35829.71490518099,401-057198
29,13.839,169.0,35.0,34608.32809311313,400-057185
30,13.879000000000001,418.0,15.0,34424.1887808765,400-057180
31,13.937000000000001,50.0,131.0,32493.03231976102,400-057210
32,13.969000000000001,282.0,188.0,34786.945692606256,400-057243
33,14.035,63.0,150.0,29961.310736332787,400-057238
34,14.094000000000001,393.0,60.0,26551.58147815377,400-057151
35,14.097999999999999,19.0,152.0,28352.803522622136,400-057228
36,14.105,231.0,251.0,29109.917119811536,400-057161
37,14.217,123.0,133.0,22300.431051150517,400-057166
38,14.3,178.0,108.0,23831.933842924776,400-057201
39,14.322000000000001,35.0,17.0,22938.932360493454,400-057188
40,14.37,300.0,65.0,22567.231921470368,400-057175
41,14.489,55.0,210.0,21285.61720245726,400-057230
42,14.53,233.0,228.0,18022.466646042634,400-057200
43,14.677,186.0,231.0,16312.435541740988,400-057237
44,15.097999999999999,359.0,243.0,17953.90314479274,400-057211
