,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.369000000000002,82.0,135.0,570591.0495286793,413-054520
1,11.591,463.0,105.0,196540.25885209598,413-054505
2,11.812000000000001,169.0,182.0,193763.4813875811,413-054553
3,12.03,107.0,258.0,129236.23659051966,413-054489
4,12.42,252.0,250.0,101537.31086702326,413-054564
5,12.565,438.0,172.0,89440.93049205263,413-054528
6,13.162,434.0,136.0,48236.09875126723,413-054494
7,13.177999999999999,202.0,250.0,46020.63987620632,413-054555
8,13.274000000000001,265.0,121.0,42874.98022311641,413-054526
9,13.350999999999999,171.0,215.0,40298.13042562044,413-054557
10,13.436,429.0,88.0,40432.04852087252,413-054513
11,13.63,341.0,210.0,32005.958229418567,412-051409
12,13.759,261.0,156.0,26515.073229395246,412-051419
13,13.894,121.0,49.0,22735.3968152528,412-051431
14,14.206,282.0,226.0,20700.200299961714,412-051413
15,14.302,57.0,91.0,14705.837907825635,412-051415
16,14.370999999999999,405.0,240.0,14012.91994222022,412-051390
17,14.379000000000001,302.0,270.0,17699.64382663338,412-051421
