,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.53,12.0,26.0,551866.7715892221,402-054282
1,10.555,279.0,210.0,556674.7625252487,401-054935
2,11.13,366.0,66.0,335580.7772916653,401-054919
3,11.436,326.0,203.0,269230.66195300675,401-054908
4,11.767000000000001,315.0,37.0,177642.76990949592,401-054941
5,11.885,112.0,61.0,163119.852480592,401-054951
6,11.913,168.0,39.0,162081.84530529435,401-054940
7,12.135,172.0,233.0,138858.01836482532,401-054895
8,12.345999999999998,361.0,106.0,129361.26319468507,401-054900
9,12.491,296.0,219.0,89856.00139890377,401-054960
10,12.761,425.0,266.0,90449.58956778944,400-054906
11,13.043,14.0,113.0,65439.474826607875,400-054897
12,13.585999999999999,83.0,125.0,37621.0267208633,400-054900
13,13.913,417.0,68.0,26696.10507965672,400-054884
14,13.997,184.0,254.0,20960.343879826327,400-054889
15,14.011,450.0,128.0,22774.6096287396,400-054922
