,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.962,91.0,169.0,342848.03560159204,424-060075
1,10.995,472.0,121.0,304343.5130957115,423-061626
2,11.280999999999999,179.0,11.0,200363.63139574195,423-061637
3,11.429,395.0,210.0,217279.7826679253,423-061645
4,11.55,419.0,33.0,189079.47425026196,423-061640
5,12.025,82.0,212.0,128926.21102083058,423-061639
6,12.205,469.0,156.0,103723.30315608782,423-061585
7,12.712,429.0,164.0,65754.31814707592,423-061647
8,12.827,469.0,48.0,53793.43122279098,423-061595
9,12.849,259.0,134.0,56080.61248008942,423-061599
10,12.988,251.0,127.0,49774.4339268184,423-061613
11,13.31,90.0,176.0,35111.19955157176,423-061644
12,13.415999999999999,464.0,77.0,36242.42866489927,423-061577
13,13.554,354.0,231.0,31838.439113367298,423-061631
14,13.635,457.0,41.0,27661.75254530213,422-059388
15,13.649000000000001,457.0,95.0,38368.76018975473,422-059385
16,13.767000000000001,344.0,189.0,24238.047885147196,422-059438
17,13.795,363.0,252.0,27197.638760861006,422-059459
18,13.85,277.0,245.0,21801.357655483025,422-059444
19,13.857000000000001,92.0,162.0,18035.9153428372,422-059382
20,14.181,384.0,136.0,18002.531366411895,422-059440
21,14.186,233.0,238.0,15460.785368237068,422-059416
22,14.203,136.0,101.0,16739.869717042267,422-059426
23,14.232999999999999,460.0,204.0,14802.228017002686,422-059441
