,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.895999999999999,26.0,257.0,518610.8964301427,403-048976
1,10.936,12.0,203.0,509242.66353478446,403-048973
2,11.683,281.0,236.0,249070.4316277997,403-049060
3,11.849,40.0,227.0,214281.91120886122,403-049072
4,12.065,400.0,238.0,185060.97387650187,403-048952
5,12.415999999999999,86.0,157.0,130038.37494636276,403-049044
6,12.532,307.0,224.0,118986.62304263325,403-048955
7,12.569,398.0,79.0,107306.48574852837,403-049022
8,12.6,487.0,60.0,120998.60150534398,403-049053
9,12.613,288.0,111.0,102998.55883641938,403-048959
10,13.208,266.0,241.0,65166.75784921473,403-048960
11,13.324000000000002,338.0,169.0,56812.249709636875,402-046867
12,13.497,63.0,93.0,49768.22849574885,402-046891
13,13.632,53.0,67.0,45830.11143618857,402-046792
14,13.709000000000001,472.0,232.0,41689.71761647496,402-046784
15,13.741,145.0,187.0,37305.572206917044,402-046820
16,13.970999999999998,149.0,22.0,33096.314889666435,402-046751
17,14.034,85.0,135.0,27044.704588957942,402-046875
18,14.116,418.0,126.0,29265.84007442157,402-046819
19,14.165,370.0,205.0,25544.115716508357,402-046858
20,14.217,444.0,226.0,23468.065505115952,402-046890
21,14.29,447.0,57.0,23056.407639793786,402-046760
22,14.305,216.0,197.0,24158.316525690494,402-046899
23,14.324000000000002,143.0,44.0,24081.216016941595,402-046847
24,14.357999999999999,41.0,264.0,22092.490097070695,402-046882
25,14.466,127.0,197.0,22142.77730620734,402-046840
26,14.47,216.0,208.0,18748.506887491683,402-046756
27,14.517000000000001,446.0,171.0,13672.79674318419,402-046761
