,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.248,318.0,259.0,295925.2337377167,402-056957
1,11.408,71.0,73.0,267011.5331755671,401-057542
2,11.683,371.0,152.0,301767.9406000647,401-057534
3,11.855,463.0,236.0,199202.69710660598,401-057495
4,12.19,196.0,199.0,141391.73941254502,401-057544
5,12.215,417.0,10.0,154479.558801583,401-057555
6,12.409,380.0,183.0,127431.1500601747,401-057510
7,12.460999999999999,13.0,55.0,99541.69842135222,401-057514
8,12.48,264.0,62.0,105272.55719040976,401-057573
9,12.792,381.0,168.0,77784.26662118667,401-057504
10,12.854000000000001,222.0,29.0,101544.52975385472,401-057569
11,12.866,43.0,118.0,71514.46771708064,401-057549
12,12.995,306.0,63.0,78839.30563635996,401-057572
13,13.081,65.0,71.0,32918.19416309624,400-057631
14,13.117,373.0,81.0,63519.08057594574,400-057630
15,13.194,359.0,123.0,58148.814554999124,400-057609
16,13.228,279.0,235.0,58481.856478311165,400-057591
17,13.286,105.0,211.0,54414.34838082906,400-057576
18,13.475999999999999,256.0,14.0,49666.30395273369,400-057599
19,13.513,307.0,193.0,40241.80642176785,400-057645
20,13.626,296.0,134.0,38803.61975719998,400-057612
