,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.620999999999999,163.0,204.0,500931.9807461539,401-057125
1,11.145,25.0,163.0,369457.45286596636,401-057083
2,11.786,318.0,266.0,199155.0780439133,401-057124
3,11.927,88.0,99.0,178646.16106945183,401-057101
4,12.491,263.0,63.0,112745.08083707215,401-057113
5,12.535,42.0,64.0,101529.00163576384,401-057065
6,12.865,24.0,187.0,76920.21650373797,401-057055
7,12.869000000000002,228.0,19.0,71027.25964993359,401-057115
8,12.904000000000002,385.0,52.0,74290.32069041667,401-057091
9,13.033,65.0,45.0,66862.58898982593,401-057084
10,13.064,335.0,164.0,74399.41541222342,401-057116
11,13.081,484.0,83.0,56935.34516247276,401-057078
12,13.145,126.0,43.0,60956.30697754466,401-057139
13,13.184000000000001,419.0,197.0,56708.860401830665,401-057061
14,13.300999999999998,419.0,21.0,50873.65711816126,401-057089
15,13.413,384.0,124.0,43523.086259922195,401-057114
16,13.431,386.0,79.0,44677.964957701304,401-057097
17,13.433,140.0,218.0,38409.17611325722,401-057133
18,13.575999999999999,232.0,73.0,32928.295503102854,401-057052
19,13.857999999999999,96.0,220.0,30424.76996791754,401-057044
20,14.035,454.0,147.0,26503.172928773012,400-057133
21,14.048,372.0,32.0,25701.143449893334,400-057059
22,14.049000000000001,313.0,135.0,25841.162091711667,400-057151
23,14.152000000000001,381.0,215.0,24175.183380166774,400-057098
24,14.184000000000001,219.0,81.0,20420.567965505663,400-057161
25,14.322000000000001,427.0,14.0,16603.181546993896,400-057126
26,14.475999999999999,51.0,236.0,14363.960598364769,400-057145
27,14.482999999999999,52.0,150.0,17667.758228968945,400-057091
28,14.489,447.0,206.0,18898.150986830013,400-057079
29,14.499,345.0,254.0,14767.972663379205,400-057068
30,14.524000000000001,306.0,211.0,19941.098646927727,400-057137
31,14.595,332.0,23.0,15321.93088580058,400-057130
