,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.347999999999999,106.0,245.0,517142.8738026352,408-053748
1,11.419,261.0,143.0,199099.03714165406,408-053755
2,11.942,279.0,171.0,116250.84692445409,408-053736
3,11.949000000000002,42.0,170.0,119800.69907573817,407-052350
4,11.96,393.0,210.0,118408.46840215901,407-052331
5,12.491,279.0,13.0,75357.63218050216,407-052336
6,12.554,55.0,208.0,70111.82730422927,407-052354
7,12.979000000000001,117.0,60.0,50580.858120801844,407-052340
8,13.092,265.0,117.0,41493.71983941999,407-052352
9,13.204,222.0,166.0,44649.90819573563,407-052322
10,13.262,240.0,38.0,41459.6959892778,407-052363
11,13.412,232.0,224.0,33159.42070829826,407-052348
12,13.454,138.0,130.0,29007.29494348017,407-052325
13,13.499,65.0,60.0,30790.072136379073,407-052355
14,13.512,145.0,25.0,27871.076019484575,406-052919
15,13.944,216.0,13.0,20121.735710613095,406-052975
16,13.989,337.0,153.0,20527.4489160672,406-052952
17,14.152999999999999,20.0,147.0,15927.662864613247,406-052930
