,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.171,466.0,190.0,603210.0751343166,422-059263
1,10.415999999999999,415.0,240.0,504281.3324618809,421-060566
2,11.62,66.0,103.0,155266.0789783124,421-060533
3,11.922,473.0,135.0,114990.22062163526,421-060557
4,12.0,191.0,236.0,113469.30249166518,421-060515
5,12.28,118.0,220.0,86264.11787796262,421-060592
6,12.595999999999998,420.0,131.0,67405.76413512818,421-060525
7,12.617,69.0,247.0,61387.22952919121,421-060521
8,12.927,31.0,72.0,46452.08241067066,421-060605
9,12.982000000000001,277.0,185.0,43477.20656679681,421-060613
10,13.007,380.0,249.0,44592.35615780912,421-060510
11,13.017999999999999,377.0,96.0,45539.85452783503,421-060587
12,13.067,275.0,270.0,43170.00000609372,421-060536
13,13.107000000000001,274.0,23.0,40869.45026387428,421-060569
14,13.192,273.0,155.0,38324.95651573783,421-060565
15,13.238,359.0,147.0,37529.58692679546,421-060590
16,13.34,287.0,153.0,32438.00190049192,420-059981
17,13.463,196.0,181.0,27438.95908492163,420-059970
18,13.577,100.0,23.0,26849.345803967117,420-059974
19,13.732999999999999,220.0,268.0,21831.166014522805,420-059987
20,13.838,169.0,181.0,21652.72386403886,420-060024
21,13.887,121.0,226.0,15552.147139630024,420-059954
22,13.95,16.0,264.0,19700.534684275717,420-059957
23,13.991,127.0,150.0,17421.418243833843,420-059958
24,14.015,201.0,12.0,17210.588994493413,420-059973
25,14.136,111.0,206.0,16653.0288312853,420-060011
26,14.197000000000001,62.0,122.0,64494.71934356172,420-059942
27,14.222999999999999,366.0,157.0,18013.770288714393,420-060004
28,14.239,17.0,138.0,13070.874801000065,420-059930
29,14.254000000000001,229.0,36.0,15089.394105273052,420-059977
30,14.269,257.0,178.0,15075.928109602424,420-059986
