,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.277000000000001,31.0,54.0,619740.8474479517,410-056596
1,10.387,340.0,219.0,559693.9978673606,410-056570
2,10.950999999999999,440.0,138.0,381129.991564669,409-055692
3,10.967,218.0,240.0,384120.66659520805,409-055631
4,11.059000000000001,292.0,188.0,337714.96124161966,409-055660
5,11.585999999999999,448.0,186.0,228020.98698189284,409-055654
6,11.89,354.0,186.0,159236.33198125052,409-055697
7,12.285,199.0,25.0,107304.53337345817,409-055676
8,12.700999999999999,81.0,174.0,100879.59435922117,409-055686
9,12.759,338.0,24.0,82911.96065133205,409-055693
10,12.808,484.0,233.0,69422.75470904859,409-055638
11,12.931,396.0,207.0,65921.62486568748,408-057910
12,12.967,385.0,130.0,53293.7830013399,408-057926
13,12.969000000000001,466.0,251.0,71826.45476128184,408-057901
14,13.252,347.0,217.0,43809.56021999854,408-057918
15,13.327,172.0,253.0,41702.45494760607,408-057867
16,13.764000000000001,340.0,129.0,29245.609742301956,408-057909
17,13.827,305.0,221.0,26733.31539266607,408-057906
18,13.874,211.0,223.0,34440.893458654486,408-057848
19,13.879000000000001,250.0,66.0,26588.671956918937,408-057903
20,13.991,211.0,91.0,21161.73849123827,408-057888
21,14.030999999999999,183.0,246.0,21289.86790059289,408-057934
22,14.099,143.0,212.0,21545.11385220221,408-057889
23,14.137,370.0,258.0,22015.915945908633,408-057880
24,14.142999999999999,452.0,91.0,21567.772636232476,408-057928
25,14.148,15.0,220.0,21283.75243459048,408-057876
26,14.272,194.0,256.0,17102.57067996405,408-057882
27,14.829,439.0,39.0,18571.241449027922,408-057913
