,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.679,12.0,128.0,476019.2965976891,415-058515
1,10.887,90.0,81.0,386202.86764173344,415-058559
2,11.109000000000002,277.0,63.0,357263.96353066084,415-058589
3,11.275,317.0,236.0,328414.0461108531,415-058524
4,11.593,203.0,146.0,237835.65869332833,415-058529
5,11.725,213.0,191.0,221434.77045828832,415-058583
6,12.392000000000001,443.0,75.0,122412.79007629059,415-058580
7,12.469000000000001,266.0,138.0,105126.95871315134,415-058576
8,12.706,301.0,248.0,89979.37991034532,415-058514
9,12.74,145.0,155.0,83333.05044634362,415-058554
10,13.262,186.0,192.0,49937.948453221106,415-058546
11,13.277000000000001,64.0,226.0,46593.20143750547,415-058536
12,13.321,405.0,116.0,48965.107387555756,415-058528
13,13.332,89.0,210.0,49656.17401833876,414-057125
14,13.591,372.0,126.0,38427.38209441484,414-057117
15,13.655999999999999,240.0,204.0,38459.96181487278,414-057132
16,13.677,116.0,83.0,37969.29363197213,414-057153
17,14.022,13.0,35.0,26070.98707911894,414-057102
18,14.039000000000001,168.0,237.0,26961.776587625187,414-057123
19,14.042,290.0,232.0,21994.81706037707,414-057095
20,14.082,402.0,121.0,16909.97944733019,414-057139
21,14.3,461.0,246.0,17326.397587182673,414-057143
22,14.422,410.0,206.0,18095.00809620579,414-057116
23,14.446,272.0,263.0,17977.438562804913,414-057134
24,14.459000000000001,208.0,220.0,16192.719813521815,414-057160
25,14.53,255.0,241.0,21160.29599325479,414-057141
26,14.546,116.0,162.0,15972.646937224574,414-057136
