,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.401,241.0,63.0,529855.7900483935,414-053533
1,10.958,155.0,227.0,346703.81372895156,413-055753
2,11.149000000000001,255.0,181.0,442661.3242336882,413-055702
3,11.844000000000001,345.0,211.0,143163.3688687637,413-055719
4,11.923,63.0,225.0,114475.18573462617,413-055751
5,12.31,472.0,68.0,90783.41935446067,413-055701
6,12.695,54.0,264.0,66230.8156628717,413-055748
7,12.835999999999999,49.0,97.0,52417.75861162548,413-055733
8,12.905,69.0,104.0,52503.90737459625,413-055736
9,12.995,460.0,82.0,48239.6214694357,413-055692
10,13.0,128.0,18.0,47889.66361829557,413-055737
11,13.392999999999999,117.0,76.0,31153.99917416804,413-055695
12,13.599,412.0,245.0,28259.636696618905,413-055732
13,13.769,358.0,101.0,26398.32727736953,413-055704
14,13.804,362.0,257.0,20242.043117056197,413-055721
15,13.869000000000002,104.0,203.0,21190.193475840104,413-055705
16,13.895,330.0,83.0,20312.88527441737,412-052552
17,14.095,22.0,198.0,18577.175946556345,412-052562
18,14.119000000000002,328.0,154.0,17106.14778375633,412-052594
19,14.171,211.0,261.0,17936.177633168045,412-052559
20,14.222000000000001,125.0,51.0,15114.872873609514,412-052567
21,14.23,136.0,192.0,16217.914157789206,412-052604
22,14.247,354.0,89.0,15268.868794938311,412-052600
23,14.314,133.0,167.0,15981.293411852183,412-052577
24,14.752,488.0,48.0,15061.008462464408,412-052555
