,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.216,131.0,264.0,279429.1645780598,418-058581
1,11.765999999999998,290.0,192.0,150283.4321459664,417-057481
2,12.033,374.0,178.0,109423.02751868908,417-057471
3,12.062000000000001,446.0,167.0,112546.16441424248,417-057450
4,12.16,478.0,183.0,98830.64595858974,417-057444
5,12.4,275.0,227.0,76639.86963806952,417-057486
6,12.43,324.0,35.0,81525.86135878712,417-057487
7,12.802,12.0,136.0,60639.88757736957,417-057514
8,12.892000000000001,429.0,214.0,55674.15754763046,417-057473
9,13.059000000000001,25.0,185.0,45175.94620859374,417-057493
10,13.062999999999999,121.0,98.0,52136.42223443819,417-057431
11,13.064,481.0,115.0,44925.418457135216,417-057511
12,13.16,276.0,72.0,45253.99156805864,417-057489
13,13.242,43.0,21.0,40342.1657815867,416-058564
14,13.362,185.0,229.0,36403.736297032716,416-058539
15,13.512,336.0,100.0,33609.76431616927,416-058589
16,13.552,282.0,124.0,31065.742575224445,416-058500
17,13.679,347.0,115.0,27816.54565830014,416-058551
18,13.767999999999999,383.0,129.0,28886.989988074383,416-058583
19,13.831,232.0,178.0,34893.650003733645,416-058549
20,13.860999999999999,161.0,90.0,22750.139132712844,416-058533
21,13.87,26.0,267.0,21632.10545334723,416-058522
22,13.925999999999998,357.0,170.0,19925.813774022015,416-058501
