,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.902000000000001,383.0,52.0,369068.4006087033,404-058015
1,11.065,17.0,27.0,305336.8131617825,404-057960
2,11.328,215.0,250.0,247402.20897832332,404-058001
3,11.588,345.0,187.0,187890.67892517312,404-057955
4,12.095999999999998,170.0,14.0,1638.544541763932,404-057923
5,12.537,44.0,155.0,91586.98966531768,403-059438
6,12.561,391.0,28.0,86776.58986669767,403-059423
7,12.585999999999999,54.0,74.0,81629.7200669621,403-059392
8,12.719000000000001,276.0,36.0,68268.23364521597,403-059434
9,12.874,148.0,22.0,58773.3334320157,403-059450
10,13.004000000000001,469.0,61.0,57867.32506529421,403-059374
11,13.204,408.0,170.0,43534.98005941148,403-059383
12,13.452,333.0,18.0,34099.18843222424,403-059394
13,13.546,278.0,165.0,27168.904335632902,403-059381
14,13.671,111.0,44.0,27075.741089960386,403-059422
15,13.689,119.0,129.0,30527.115432295715,403-059442
16,13.717,417.0,10.0,31750.67442451961,402-057115
17,13.732999999999999,359.0,237.0,25889.249416977073,402-057117
18,13.882,209.0,268.0,24946.0131401835,402-057090
19,14.069,14.0,65.0,20239.34993872417,402-057088
