,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.864,431.0,48.0,473152.5981485955,406-057634
1,11.965,341.0,259.0,199787.18103654357,406-057645
2,12.095,167.0,214.0,190740.92427061047,405-057207
3,12.187999999999999,298.0,216.0,150046.09733385724,405-057156
4,12.693,105.0,142.0,94205.07327923596,405-057213
5,12.923,149.0,167.0,79011.24377846961,405-057211
6,13.235,286.0,125.0,63156.82793557589,405-057145
7,13.265999999999998,244.0,265.0,61910.32063264286,405-057203
8,13.27,172.0,198.0,55768.93263473546,405-057155
9,13.288,416.0,37.0,63351.41599501635,405-057183
10,13.307,165.0,108.0,58928.4214749708,405-057173
11,13.537,401.0,86.0,53443.07460682877,405-057192
12,13.94,240.0,99.0,39990.455236999755,405-057161
13,14.081,69.0,47.0,28587.363217357273,405-057170
14,14.207,428.0,78.0,26924.559426840075,404-056007
15,14.21,30.0,18.0,29016.690759864654,404-056006
16,14.347000000000001,350.0,256.0,25349.860716151743,404-056038
17,14.377,64.0,88.0,26027.645007985382,404-056032
18,14.485,15.0,85.0,21449.40074917966,404-056010
19,14.507,213.0,243.0,22511.666146341915,404-056050
20,14.513,334.0,214.0,23420.786316702877,404-056008
21,14.572000000000001,407.0,233.0,19014.50747624805,404-056019
22,14.662,125.0,257.0,20472.376253742317,404-055999
23,14.687000000000001,102.0,20.0,17965.44442476192,404-056041
24,14.734000000000002,189.0,228.0,18447.103578994454,404-056040
25,14.811,173.0,238.0,15918.445503515915,404-056022
