,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.645,182.0,34.0,430832.3593294128,418-056284
1,10.724,390.0,19.0,416771.2199960884,418-056279
2,11.44,349.0,74.0,197549.82100834933,417-055351
3,11.659,180.0,271.0,170401.74489976637,417-055343
4,11.957,145.0,46.0,126099.25966559951,417-055350
5,12.127,50.0,81.0,109908.41652355206,417-055328
6,12.359000000000002,69.0,157.0,86393.81555096594,417-055342
7,12.415,427.0,125.0,85747.67726900714,417-055372
8,12.573,300.0,241.0,78619.0885603461,417-055384
9,12.683,170.0,38.0,73452.17566086957,417-055331
10,12.849,474.0,67.0,55523.23546119404,417-055324
11,13.089,321.0,211.0,48855.96005750406,417-055376
12,13.162,152.0,39.0,41122.58686595515,417-055337
13,13.357000000000001,367.0,22.0,39649.72319684981,417-055378
14,13.599,67.0,45.0,33936.64886414971,417-055336
15,13.841,146.0,218.0,23588.989494699777,417-055338
16,13.955,70.0,69.0,20903.457039339693,417-055330
17,13.96,234.0,188.0,22539.120940200435,416-056272
18,14.025,417.0,113.0,18945.14403175326,416-056301
19,14.103,121.0,129.0,20339.409827689837,416-056290
20,14.142999999999999,125.0,155.0,17141.002107650187,416-056252
21,14.171,122.0,116.0,17599.9324464683,416-056285
22,14.177999999999999,406.0,198.0,18187.2044080472,416-056255
23,14.413,175.0,253.0,15087.85810496443,416-056256
