,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.507,213.0,158.0,560539.0046828007,408-051157
1,10.755,111.0,227.0,581919.4081250647,407-049668
2,11.114,487.0,181.0,383997.1446696955,407-049718
3,11.369000000000002,158.0,256.0,294576.67571640335,407-049701
4,11.995,259.0,58.0,168906.2336175369,407-049733
5,12.285,305.0,197.0,130984.28050497481,407-049745
6,12.398,350.0,236.0,124978.3984919261,407-049739
7,12.464,279.0,135.0,115241.44400911484,407-049687
8,12.71,112.0,84.0,85525.46844994766,407-049776
9,12.712,342.0,202.0,95230.34745158318,407-049732
10,12.89,261.0,243.0,74747.37653338323,407-049781
11,12.924000000000001,11.0,43.0,69949.56797105535,407-049772
12,13.238,151.0,164.0,58714.511350129476,407-049709
13,13.265999999999998,95.0,141.0,50450.39227641566,407-049756
14,13.28,445.0,88.0,50353.108302866036,407-049737
15,13.289000000000001,175.0,112.0,44940.22486119977,407-049698
16,13.447000000000001,292.0,209.0,37812.97548077113,407-049683
17,13.457,478.0,105.0,46421.61793789983,407-049720
18,13.487,319.0,69.0,40716.85827259268,407-049699
19,13.513,343.0,19.0,41681.0708382472,407-049721
20,13.526,400.0,268.0,43256.07949539004,406-050350
21,13.876,150.0,138.0,28741.097435607902,406-050307
22,13.98,259.0,97.0,25266.608846826017,406-050316
23,13.981,204.0,46.0,28293.585543710757,406-050333
24,14.042,274.0,230.0,28660.151250933308,406-050305
25,14.113,162.0,50.0,25022.332934580467,406-050274
26,14.114,220.0,168.0,16769.81746088319,406-050299
27,14.125,404.0,203.0,28429.191243944406,406-050318
28,14.13,293.0,73.0,13367.0911082822,406-050295
29,14.144,432.0,111.0,26126.737034848542,406-050281
30,14.435,376.0,113.0,18828.45862237116,406-050331
