,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.187999999999999,365.0,20.0,899270.7792258986,401-057279
1,11.251,419.0,169.0,328629.66976609733,401-057330
2,11.618,205.0,96.0,236483.2431936108,401-057284
3,11.904000000000002,139.0,44.0,175252.43472967594,401-057293
4,11.919,78.0,261.0,204321.26671241608,401-057282
5,12.342,84.0,47.0,123360.24735523602,401-057301
6,12.520999999999999,162.0,247.0,99556.94741042404,401-057291
7,12.554,171.0,78.0,101381.09381865482,401-057308
8,12.625,264.0,140.0,87696.53730428159,401-057318
9,13.008,89.0,22.0,66406.18077737746,400-057383
10,13.055,137.0,80.0,63952.52997281583,400-057298
11,13.177,30.0,170.0,58461.971792875585,400-057312
12,13.427,351.0,253.0,50223.46056234617,400-057324
13,13.552999999999999,91.0,173.0,40270.91395086743,400-057364
14,13.620999999999999,71.0,18.0,36305.57875024916,400-057311
