,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.831,394.0,168.0,201623.9831684675,406-054725
1,12.225,433.0,244.0,166374.2415837237,406-054758
2,12.418,125.0,196.0,135924.97719156856,406-054726
3,12.52,305.0,115.0,106803.02368523473,405-054228
4,12.548,410.0,50.0,106129.55695045422,405-054267
5,13.163,163.0,178.0,70171.44318712727,405-054241
6,13.252,394.0,238.0,65703.27069575102,405-054247
7,13.41,237.0,95.0,57305.88220426833,405-054268
8,13.603,46.0,12.0,44748.109885308084,405-054256
9,13.639000000000001,71.0,199.0,39896.08323058649,405-054263
10,13.790999999999999,369.0,169.0,45734.404310569545,405-054255
11,13.967,48.0,28.0,30281.29270945727,405-054234
12,14.015,112.0,43.0,31839.73972797239,404-053144
13,14.539000000000001,414.0,141.0,21289.056505342236,404-053140
14,14.605,288.0,14.0,15249.74126978884,404-053168
15,14.748,84.0,244.0,17592.922066102386,404-053178
16,14.75,312.0,209.0,17754.41749031284,404-053186
17,14.88,375.0,147.0,15637.125057893385,404-053142
