,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.122,61.0,183.0,665714.4879816798,418-059017
1,10.659,265.0,234.0,382787.7168896077,417-057900
2,10.949000000000002,44.0,16.0,278606.3990512731,417-057967
3,11.505999999999998,455.0,55.0,220394.18503218004,417-057895
4,12.408,70.0,165.0,85596.93340517257,417-057932
5,12.687000000000001,55.0,40.0,65560.18474327013,417-057970
6,12.739,134.0,170.0,63408.36664488779,417-057968
7,12.890999999999998,461.0,100.0,51370.07996059701,417-057925
8,13.234000000000002,226.0,89.0,40013.63392945961,417-057941
9,13.258,180.0,136.0,34516.954193500926,417-057904
10,13.355,457.0,115.0,35003.40212794452,417-057915
11,13.356,288.0,160.0,38439.70776751684,416-058980
12,13.357000000000001,21.0,59.0,32870.98257681137,416-058984
13,13.433,68.0,200.0,33656.67900639775,416-059011
