,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.171,378.0,212.0,259390.0402569142,417-058361
1,11.850999999999999,264.0,171.0,137533.61544614157,417-058389
2,11.970999999999998,210.0,84.0,126869.40803695327,417-058383
3,11.992,138.0,98.0,115931.94970063897,417-058367
4,12.117,51.0,119.0,108630.10565583185,417-058399
5,12.21,304.0,103.0,93300.34212762187,417-058376
6,12.287,360.0,200.0,97932.39691325832,417-058417
7,12.369000000000002,79.0,31.0,84498.85926446317,417-058355
8,12.482000000000001,391.0,223.0,104257.85223768666,417-058378
9,12.497,164.0,159.0,75263.19700996921,417-058352
10,12.501,211.0,231.0,74981.27983157132,417-058397
11,12.859000000000002,34.0,142.0,58766.84950523821,417-058381
12,12.925,25.0,262.0,46247.615997413646,417-058373
13,12.945,319.0,213.0,57757.87627066398,416-059473
14,12.981,183.0,246.0,46351.23335047417,416-059487
15,13.035,415.0,117.0,47132.339379914,416-059492
16,13.038,393.0,248.0,47377.55006693896,416-059478
17,13.045,206.0,145.0,50833.72065639857,416-059494
18,13.062999999999999,165.0,238.0,44788.63164127426,416-059464
19,13.067,184.0,122.0,46237.89328721045,416-059430
20,13.102,172.0,104.0,48186.70854885947,416-059452
21,13.232000000000001,255.0,68.0,49753.36346564944,416-059455
22,13.311,290.0,141.0,55597.05585994984,416-059496
23,13.382,12.0,236.0,34419.29320880053,416-059431
