,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.171,465.0,190.0,665497.5206179692,422-059263
1,11.62,65.0,103.0,153640.53680832652,422-059273
2,11.765,221.0,15.0,132734.41030265033,421-060570
3,12.0,191.0,237.0,107904.59963401858,421-060533
4,12.28,117.0,220.0,90804.7439559583,421-060566
5,12.617,69.0,247.0,57567.38075972328,421-060557
6,12.755999999999998,190.0,153.0,56123.93610887485,421-060597
7,12.834000000000001,300.0,22.0,55598.56219152639,421-060515
8,12.927,31.0,72.0,46088.18485219967,421-060568
9,12.982000000000001,276.0,186.0,42903.12632370557,421-060525
10,13.007,380.0,249.0,40489.97469671422,421-060510
11,13.067,274.0,270.0,46520.09418122792,421-060536
12,13.107000000000001,273.0,23.0,42779.956340529905,421-060551
13,13.192,272.0,155.0,41633.77202055392,421-060569
14,13.34,286.0,153.0,33141.28853658703,421-060565
15,13.463,195.0,181.0,28935.197843414982,421-060590
16,13.577,100.0,23.0,26881.720149015546,420-059981
17,13.732999999999999,219.0,268.0,21965.243687425733,420-059970
18,13.838,168.0,181.0,25706.884477911975,420-059974
19,13.854000000000001,283.0,99.0,21122.322565255206,420-059987
20,13.869000000000002,390.0,60.0,20710.246472422008,420-060024
21,13.887,120.0,226.0,19365.453870902522,420-059954
22,13.991,127.0,150.0,15640.217327869655,420-059957
23,14.015,200.0,12.0,16644.098405206365,420-059958
24,14.136,110.0,206.0,16150.278475731939,420-059939
25,14.222999999999999,366.0,157.0,17612.062499735755,420-059973
26,14.239,16.0,138.0,13838.02464210748,420-059942
27,14.254000000000001,229.0,36.0,14065.143390687488,420-060004
28,14.269,257.0,178.0,15328.887667817573,420-059977
29,14.345999999999998,48.0,227.0,13598.042591507092,420-059986
