,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.166,163.0,264.0,770289.4834763455,404-050668
1,10.517000000000001,254.0,172.0,498389.35145016765,404-050647
2,10.727,47.0,244.0,437847.7435409354,404-050685
3,10.922,89.0,240.0,407445.8010906305,403-051896
4,10.953,323.0,13.0,359769.27461727103,403-051943
5,11.847000000000001,25.0,257.0,162012.3074101569,403-051936
6,11.997,458.0,181.0,145449.49974772314,403-051893
7,12.065999999999999,223.0,21.0,127958.0768696322,403-051926
8,12.129000000000001,112.0,234.0,131301.44741849919,403-051947
9,12.452,327.0,94.0,105157.67382261863,403-051942
10,12.534,429.0,22.0,98224.22467956455,403-051911
11,12.684000000000001,203.0,175.0,81173.64181709375,403-051921
12,12.867,97.0,125.0,65389.261669199856,403-051913
13,12.922,205.0,195.0,68302.07743993498,402-049774
14,13.056,109.0,189.0,60750.716614669895,402-049767
15,13.210999999999999,422.0,186.0,51108.05438227913,402-049715
16,13.345,253.0,250.0,45348.95382032748,402-049731
17,13.366,319.0,159.0,44022.09610844684,402-049736
18,13.573,261.0,131.0,4522.163123210701,402-049716
19,13.925999999999998,179.0,164.0,29399.167875491807,402-049711
20,13.995,378.0,136.0,24305.710234870137,402-049700
21,14.020999999999999,241.0,217.0,21422.384386388163,402-049743
22,14.062000000000001,299.0,124.0,21735.47496049689,402-049746
23,14.216,79.0,268.0,20217.934981552193,402-049691
24,14.232000000000001,275.0,253.0,21588.922661481112,402-049725
25,14.254000000000001,112.0,56.0,17264.889975070604,402-049727
26,14.300999999999998,173.0,265.0,21177.691405707166,402-049706
