,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.314,172.0,235.0,719733.2518233927,409-058432
1,11.116,291.0,129.0,369672.74177521514,409-058441
2,11.297,262.0,113.0,347373.0909434332,409-058380
3,11.591,203.0,246.0,233384.4663410991,409-058409
4,11.652000000000001,227.0,106.0,235990.70417231997,409-058407
5,11.869000000000002,325.0,139.0,168891.83486475763,409-058379
6,11.902999999999999,401.0,35.0,191344.8991004816,409-058435
7,11.939,425.0,89.0,182144.8685687333,409-058385
8,11.966,148.0,65.0,172962.3463413368,409-058450
9,12.133,199.0,214.0,146752.19202058832,409-058373
10,12.379000000000001,273.0,244.0,137295.78200252383,409-058447
11,12.389000000000001,94.0,90.0,131914.6463367915,409-058402
12,12.412,196.0,139.0,134391.723910789,409-058404
13,12.49,191.0,160.0,109909.58853075349,409-058442
14,12.83,418.0,130.0,97921.99944708569,409-058428
15,12.857000000000001,372.0,61.0,73263.2899502137,409-058426
16,12.907,423.0,216.0,86320.23110885681,409-058415
17,12.948,174.0,145.0,72060.45934666687,409-058408
18,13.147,351.0,197.0,61739.637611605125,409-058420
19,13.342,463.0,78.0,52047.837463168114,409-058427
20,13.414000000000001,488.0,255.0,49378.277031315236,409-058444
21,13.418,219.0,190.0,42076.350597019475,409-058398
22,13.61,334.0,110.0,41778.87097126473,409-058425
23,13.635,30.0,201.0,39478.1523941246,409-058377
24,13.696,125.0,56.0,36761.583837547456,409-058393
25,13.780999999999999,406.0,105.0,33445.94226145483,409-058395
26,13.823,248.0,126.0,34275.11342818786,409-058375
27,13.847000000000001,241.0,42.0,29695.91878964843,408-060804
28,13.943,222.0,95.0,30743.633708179612,408-060777
29,14.025,249.0,41.0,26710.422937729698,408-060808
30,14.093,338.0,107.0,18261.018644443917,408-060732
31,14.167,126.0,36.0,25787.02945618237,408-060771
32,14.198,98.0,160.0,26639.919767439213,408-060821
33,14.200999999999999,131.0,217.0,21644.95491321857,408-060756
34,14.214,340.0,179.0,22831.611428176064,408-060765
35,14.232000000000001,441.0,246.0,24533.73459327364,408-060791
36,14.245999999999999,337.0,130.0,22039.611109957717,408-060772
37,14.248,111.0,141.0,21987.944998710467,408-060826
38,14.43,357.0,17.0,19078.862407913733,408-060837
