,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.613,463.0,151.0,537224.2469151262,410-055836
1,11.409,18.0,45.0,269021.2443427861,410-055784
2,11.577,369.0,19.0,240934.93867420813,409-054928
3,11.681,197.0,217.0,203364.0883342432,409-054942
4,11.934000000000001,25.0,58.0,175240.33760524433,409-054924
5,12.175,296.0,255.0,153255.73357910354,409-054902
6,12.242,379.0,209.0,135808.47224153817,409-054914
7,12.245999999999999,171.0,34.0,147420.45692146965,409-054905
8,12.552999999999999,155.0,209.0,99877.16051089468,409-054946
9,12.714,129.0,156.0,92016.21464909607,409-054956
10,12.762,489.0,170.0,67388.1340480529,409-054936
11,12.802,72.0,45.0,76269.80408825277,409-054959
12,12.878,388.0,263.0,72721.16934318945,409-054907
13,12.985999999999999,77.0,23.0,68582.59391313142,409-054975
14,13.664000000000001,344.0,109.0,31435.750553255657,409-054921
15,13.677999999999999,175.0,257.0,33255.75926932796,409-054980
16,13.679,145.0,38.0,41755.69083497211,408-057127
17,13.737,310.0,204.0,29498.370039738766,408-057137
18,13.847999999999999,312.0,226.0,30098.958846358582,408-057129
19,13.943,305.0,193.0,29015.439722286046,408-057100
20,14.050999999999998,367.0,118.0,27586.652332541933,408-057142
21,14.062000000000001,247.0,104.0,23267.910027769965,408-057106
22,14.075999999999999,92.0,238.0,25337.75568058533,408-057131
23,14.147,32.0,133.0,21642.086085232386,408-057090
24,14.359000000000002,211.0,113.0,17326.428656786044,408-057151
25,14.4,235.0,36.0,18246.465311045464,408-057125
26,14.434000000000001,461.0,239.0,16989.645426323747,408-057102
27,14.462,350.0,197.0,17121.10585378612,408-057144
