,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.539000000000001,287.0,68.0,162133.7658921571,407-054181
1,11.54,144.0,230.0,163959.54150829287,407-054216
2,12.220999999999998,387.0,182.0,94435.29888401424,407-054197
3,12.257,410.0,154.0,86863.79773466833,407-054238
4,12.745999999999999,299.0,247.0,52006.038870964454,407-054193
5,12.873,186.0,85.0,52033.85142273203,407-054200
6,13.228,225.0,159.0,39310.98175634914,407-054230
7,13.325999999999999,285.0,238.0,33352.652322298054,407-054202
8,13.382,221.0,197.0,44009.73757774651,406-054947
9,13.581,136.0,137.0,28325.037899469426,406-054916
10,13.602,464.0,121.0,27616.83021104713,406-054933
11,13.625,192.0,253.0,26690.173608269655,406-054931
12,13.673,60.0,53.0,26903.376354571927,406-054901
13,13.847999999999999,289.0,229.0,21765.841809870362,406-054949
14,13.895,223.0,147.0,20527.175852658806,406-054930
15,13.897,301.0,207.0,30745.01926161407,406-054932
16,13.977,393.0,232.0,19942.32934366322,406-054911
