,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.024000000000001,27.0,90.0,306297.18310745346,418-057294
1,11.030999999999999,466.0,269.0,326576.0937307136,417-056287
2,11.177,383.0,102.0,276888.2177082674,417-056316
3,12.02,26.0,78.0,125864.20627630828,417-056263
4,12.315999999999999,289.0,257.0,94679.9176117881,417-056261
5,12.710999999999999,82.0,268.0,65995.91017674962,417-056262
6,12.762,203.0,254.0,57225.56786028321,417-056307
7,13.09,411.0,58.0,46594.519603743545,417-056303
8,13.395999999999999,260.0,238.0,41261.14100327399,417-056300
9,13.552,204.0,57.0,27647.62734526002,417-056280
10,13.684000000000001,23.0,22.0,29285.632310409568,416-057244
11,13.909,325.0,112.0,22657.500162606775,416-057246
12,13.94,350.0,102.0,18596.28805799627,416-057251
13,13.994000000000002,33.0,63.0,22704.72617786144,416-057241
14,14.287,227.0,188.0,17490.85549322214,416-057258
15,14.347000000000001,233.0,200.0,15873.587976894274,416-057220
16,14.384,180.0,123.0,15364.040915299258,416-057224
17,14.390999999999998,49.0,260.0,14331.467747348775,416-057290
