,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.597999999999999,231.0,247.0,201843.6479789161,402-050236
1,11.628,44.0,170.0,206634.7120570536,401-050741
2,12.123,41.0,25.0,135431.305027003,401-050721
3,12.787,427.0,25.0,75909.37243969324,401-050736
4,12.957,179.0,173.0,66625.5779271781,401-050729
5,12.982999999999999,271.0,95.0,64761.78724574495,401-050723
6,13.834000000000001,206.0,187.0,28762.97033508848,401-050686
7,13.873,404.0,132.0,64740.31053969166,401-050707
8,13.967,263.0,261.0,26426.952142350303,400-050671
9,14.306,309.0,147.0,19219.575388998393,400-050702
10,14.324000000000002,359.0,133.0,16468.295869048998,400-050677
11,14.411,369.0,203.0,17317.481660229794,400-050685
