,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.578,468.0,80.0,296998.1443266271,422-053317
1,11.799000000000001,459.0,188.0,107235.49974729301,421-054571
2,12.466,168.0,258.0,56005.15335066877,421-054517
3,12.58,353.0,192.0,44688.269209971055,421-054564
4,12.737,392.0,202.0,42619.469052896886,421-054544
5,13.023,381.0,241.0,33292.657705339414,421-054539
6,13.116,247.0,269.0,31694.809150574856,421-054525
7,13.210999999999999,149.0,156.0,21924.00717358793,420-053849
8,13.354000000000001,95.0,86.0,24568.765295844718,420-053825
9,13.405,41.0,262.0,23153.501920948558,420-053804
10,13.61,298.0,138.0,20196.976864880166,420-053840
11,13.741,416.0,137.0,13854.244315682701,420-053820
12,13.924000000000001,277.0,152.0,14297.056219828757,420-053811
13,13.970999999999998,212.0,194.0,14585.521848163617,420-053842
14,14.040999999999999,446.0,252.0,13345.791890808887,420-053836
15,14.095999999999998,271.0,214.0,12121.388355941222,420-053846
16,14.129000000000001,410.0,236.0,11033.288868305735,420-053801
17,14.185,354.0,15.0,11913.036289996695,420-053779
18,14.208,324.0,205.0,10269.539620505811,420-053808
19,14.584000000000001,405.0,269.0,15008.833509839173,420-053841
