,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.950999999999999,30.0,141.0,374488.23429935926,409-055701
1,11.099,226.0,91.0,344980.60260020033,409-055758
2,11.419,387.0,35.0,241459.77026692685,409-055736
3,11.585999999999999,38.0,189.0,212947.5785938504,409-055733
4,12.535,225.0,191.0,97268.17524052563,409-055723
5,12.808,74.0,236.0,69888.56119830432,409-055731
6,12.870999999999999,97.0,95.0,68231.40015520754,409-055730
7,12.969000000000001,56.0,254.0,77442.43911778952,409-055703
8,12.994000000000002,290.0,203.0,58410.574853219005,409-055728
9,13.022,139.0,163.0,60651.52238231662,409-055697
10,13.03,116.0,124.0,61228.57501200078,409-055704
11,13.152999999999999,266.0,148.0,54822.60863726671,409-055760
12,13.17,240.0,63.0,53624.95592622026,409-055752
13,13.355,406.0,102.0,47383.62296216952,409-055710
14,13.427999999999999,471.0,238.0,41594.90038541593,409-055693
15,13.942,252.0,49.0,25693.105149980456,409-055734
16,13.972000000000001,237.0,74.0,27031.146718548487,409-055713
17,13.982999999999999,339.0,111.0,27585.933965287564,409-055765
18,14.097999999999999,458.0,163.0,25297.920373751287,408-057926
19,14.117,186.0,57.0,22191.240378590708,408-057960
20,14.142999999999999,41.0,94.0,22726.978508820634,408-057966
21,14.177,183.0,217.0,23279.488968086753,408-057948
22,14.253,288.0,42.0,21316.452996377,408-057934
23,14.265999999999998,87.0,75.0,12164.048146523559,408-058000
24,14.267000000000001,81.0,32.0,17269.093651682713,408-057928
