,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.603,268.0,41.0,524626.1885641238,414-055594
1,11.342,23.0,175.0,268681.5091884686,413-057783
2,11.668,358.0,264.0,165965.81187335707,413-057802
3,11.855,449.0,138.0,174269.94569403492,413-057809
4,11.997,354.0,40.0,133009.0359439557,413-057815
5,12.095,217.0,21.0,145902.9706965197,413-057798
6,12.282,374.0,48.0,119742.13199829731,413-057767
7,12.522,283.0,147.0,92490.47456959655,413-057780
8,13.072000000000001,315.0,258.0,59275.6395493045,413-057820
9,13.217,46.0,266.0,53723.95631071883,413-057814
10,13.298,413.0,126.0,46721.50861963336,413-057830
11,13.302,391.0,130.0,47847.78425994762,413-057786
12,13.409,194.0,94.0,40418.38085482183,413-057749
13,13.587,111.0,120.0,35427.74834307801,413-057739
14,13.870999999999999,331.0,54.0,25537.528676034493,412-054692
15,14.205,397.0,50.0,20945.4512333201,412-054689
16,14.292,182.0,270.0,18581.417361407766,412-054699
17,14.302,341.0,249.0,25988.027580220958,412-054647
18,14.350999999999999,257.0,103.0,17612.735228742993,412-054666
