,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.057,311.0,129.0,937348.7553135297,402-051257
1,11.39,271.0,177.0,263284.775355097,402-051265
2,11.501,363.0,82.0,225751.94897453178,401-051768
3,11.523,229.0,72.0,239329.86422845794,401-051732
4,11.798,32.0,112.0,178745.38794767627,401-051726
5,12.273,96.0,51.0,97074.51484851612,401-051799
6,12.729000000000001,247.0,231.0,76852.30193302923,401-051715
7,12.885,13.0,70.0,60625.37377457079,401-051746
8,12.970999999999998,478.0,99.0,58903.42705159055,401-051747
9,13.049000000000001,360.0,124.0,54675.33735979421,401-051772
10,13.050999999999998,235.0,79.0,56617.377652032126,401-051800
11,13.204,160.0,151.0,47302.97444995748,401-051777
12,13.243,138.0,44.0,50965.04852112147,401-051716
13,13.254000000000001,78.0,212.0,47153.384080094125,401-051753
14,13.270999999999999,399.0,18.0,48153.46315718625,401-051771
15,13.314,272.0,119.0,40746.020920212446,401-051762
16,13.591,175.0,174.0,31970.519659710964,401-051756
17,13.613,375.0,101.0,33846.28806511276,401-051733
18,13.683,348.0,17.0,32297.633331979247,401-051735
19,13.741,286.0,144.0,29613.355546719326,401-051790
20,13.864,418.0,241.0,28037.67951857709,401-051752
21,13.888,333.0,194.0,32741.11575799981,400-051686
22,13.899000000000001,260.0,180.0,25119.604593997377,400-051648
23,13.956,61.0,185.0,24594.666686602774,400-051703
24,14.094000000000001,182.0,200.0,22275.415547161363,400-051671
25,14.142000000000001,290.0,215.0,19891.63508874721,400-051653
26,14.152999999999999,341.0,35.0,21097.053472688494,400-051696
27,14.164000000000001,432.0,176.0,21782.37212596022,400-051681
28,14.41,460.0,62.0,16678.039014200363,400-051718
