,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.713,147.0,70.0,534699.9578705991,405-059728
1,11.067,185.0,169.0,423024.322446806,405-059655
2,11.464,432.0,173.0,320669.7056188675,405-059683
3,11.612,78.0,169.0,267030.34258017247,405-059645
4,11.627,155.0,178.0,240109.7505916295,405-059634
5,11.661,482.0,204.0,241724.61571135916,405-059670
6,11.947000000000001,423.0,247.0,185403.50194341943,405-059697
7,12.077,166.0,232.0,158334.29111515864,405-059661
8,12.125,37.0,221.0,165072.15815839227,405-059633
9,12.15,36.0,69.0,153907.7206260492,405-059667
10,12.321,407.0,15.0,122178.46588288217,405-059647
11,12.386,446.0,135.0,119778.20481354596,405-059651
12,12.421,115.0,16.0,131699.88391355492,405-059712
13,12.755999999999998,427.0,238.0,79528.26612988031,405-059685
14,12.802,79.0,73.0,84088.08178720843,405-059637
15,12.904000000000002,314.0,87.0,79577.0235605228,405-059696
16,12.911,42.0,86.0,81293.6211433997,405-059673
17,13.050999999999998,365.0,76.0,73124.48274768959,405-059711
18,13.073,203.0,110.0,81229.74660348413,405-059689
19,13.203,122.0,117.0,64746.81446706393,405-059679
20,13.277999999999999,427.0,114.0,63279.45502592221,405-059736
21,13.288,364.0,98.0,49070.417322174515,405-059690
22,13.46,287.0,114.0,52439.07070824854,405-059659
23,13.517999999999999,283.0,110.0,35590.51215089123,405-059687
24,13.56,187.0,147.0,39139.80736202263,405-059628
25,13.600999999999999,297.0,200.0,38101.1123380686,405-059746
26,13.613,175.0,222.0,42440.37747294078,405-059675
27,13.617,178.0,95.0,37278.88245740395,405-059643
28,13.629000000000001,78.0,22.0,44203.80195885062,404-058550
29,13.647,94.0,74.0,40709.78136115046,404-058568
30,13.722999999999999,242.0,79.0,39223.558424934316,404-058624
31,13.751,38.0,35.0,37605.617488224896,404-058561
32,13.765999999999998,28.0,131.0,36894.51891497314,404-058559
33,13.894,53.0,263.0,24337.679692510217,404-058638
34,13.917,134.0,181.0,31431.264933351024,404-058593
35,13.972000000000001,126.0,60.0,35194.96868860518,404-058637
36,14.03,254.0,127.0,28798.773721418205,404-058583
37,14.218,383.0,267.0,23146.946829576456,404-058543
38,14.228,261.0,212.0,23083.154877397435,404-058566
39,14.244000000000002,225.0,18.0,25013.268023833785,404-058564
40,14.341,320.0,54.0,22014.4049519141,404-058623
41,14.377,157.0,39.0,20979.832618477845,404-058621
42,14.522,69.0,152.0,17964.4401157115,404-058546
