,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.470999999999998,273.0,242.0,514913.01988015533,417-058607
1,10.595,320.0,22.0,477590.2160945141,417-058595
2,11.534,300.0,22.0,213437.00859726875,417-058569
3,11.949000000000002,204.0,24.0,140537.15352025017,417-058598
4,12.103,261.0,92.0,149830.65209356233,417-058615
5,12.189,32.0,194.0,39392.764410083524,417-058544
6,12.431,196.0,123.0,98463.9388790084,417-058622
7,12.433,222.0,271.0,91620.00686968569,417-058613
8,12.484000000000002,121.0,115.0,86886.23690765158,417-058591
9,12.857999999999999,341.0,85.0,77155.61561868404,417-058582
10,13.029000000000002,166.0,131.0,52642.12634590132,417-058550
11,13.03,309.0,31.0,59254.35775315998,417-058566
12,13.09,159.0,242.0,53414.76316856057,417-058559
13,13.245999999999999,354.0,51.0,47098.3241343334,417-058625
14,13.387,22.0,193.0,22106.014974800495,417-058617
15,13.418,132.0,223.0,42091.68299831014,417-058611
16,13.513,367.0,140.0,38741.14224737906,417-058576
17,13.536,260.0,198.0,35988.72096778042,416-059664
18,13.548,225.0,162.0,35478.36290032053,416-059682
19,13.784,410.0,135.0,29508.150215677226,416-059622
20,13.831,336.0,158.0,28160.607181073967,416-059625
21,14.015,392.0,83.0,22444.887232794154,416-059693
22,14.046,80.0,66.0,22275.19749883871,416-059656
23,14.168,192.0,229.0,20486.40987794051,416-059670
24,14.234000000000002,295.0,90.0,17773.28928118833,416-059663
25,14.379000000000001,159.0,172.0,14884.861454046399,416-059639
26,14.432,73.0,244.0,13347.148224669716,416-059698
27,15.151,215.0,170.0,15233.649789968276,416-059684
