,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.397,54.0,256.0,453940.93276078877,421-060092
1,10.987,295.0,59.0,289205.30632406723,421-060102
2,11.549000000000001,100.0,142.0,163674.0815060641,421-060105
3,11.965,162.0,218.0,112146.07968153436,421-060077
4,12.337,370.0,20.0,75393.57650971608,421-060107
5,12.337,19.0,72.0,73120.48104956203,421-060017
6,12.448,366.0,110.0,72057.75572823639,421-060055
7,12.672,50.0,171.0,59376.36214602304,421-060101
8,12.757,463.0,38.0,62567.33861297331,421-060089
9,12.828,368.0,208.0,55108.316319364574,421-060062
10,12.880999999999998,447.0,107.0,51218.05761063089,421-060033
11,12.929,314.0,258.0,50830.03812448051,421-060049
12,13.032,229.0,111.0,41041.63921236696,420-059472
13,13.195,181.0,149.0,33009.2703297751,420-059526
14,13.24,437.0,196.0,34293.45315529808,420-059519
15,13.25,209.0,79.0,36522.692866737445,420-059497
16,13.433,273.0,225.0,29921.440220256118,420-059506
17,13.460999999999999,448.0,27.0,27065.613486710343,420-059474
18,13.583,472.0,71.0,691977.4217649408,420-059513
