,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.342,50.0,154.0,229103.7303150389,404-054101
1,11.472000000000001,140.0,41.0,193156.68414015978,403-055540
2,11.574000000000002,392.0,258.0,175125.28960502142,403-055513
3,11.761,401.0,211.0,154041.32976803713,403-055534
4,12.609000000000002,455.0,51.0,68922.71653550514,403-055517
5,12.624,481.0,182.0,68485.17407893162,403-055552
6,13.035,408.0,223.0,44884.45034896341,403-055537
7,13.04,323.0,75.0,47327.37195801931,403-055502
8,13.139000000000001,322.0,36.0,43556.46639407827,403-055541
9,13.222999999999999,34.0,171.0,40987.887152738615,403-055549
10,13.285,315.0,67.0,37522.21903037532,403-055503
11,13.285,197.0,191.0,42241.06355571582,403-055497
12,13.46,265.0,233.0,31995.27105524548,403-055495
13,13.46,20.0,200.0,29120.382928823907,402-053388
14,13.543,109.0,19.0,30399.145914041943,402-053316
15,13.623,294.0,44.0,29733.724074862515,402-053338
16,13.64,487.0,188.0,26219.369420365514,402-053390
17,13.677,94.0,149.0,26760.023644413195,402-053335
18,13.774000000000001,77.0,185.0,21381.97431468527,402-053308
19,13.794,11.0,195.0,23936.06322869793,402-053330
20,13.855,171.0,198.0,22954.505811977182,402-053309
21,13.857999999999999,221.0,184.0,21000.99885932483,402-053364
22,13.875,370.0,209.0,20597.592199883868,402-053370
23,13.919,434.0,145.0,21702.979388508087,402-053373
24,14.012,152.0,49.0,21746.539230706658,402-053348
25,14.12,86.0,72.0,18105.004105959353,402-053369
