,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.345,354.0,56.0,330349.2246882212,414-056328
1,12.16,446.0,160.0,112271.63034190904,414-056380
2,12.429,198.0,33.0,90971.73234234557,413-058620
3,12.853,12.0,226.0,67664.299371245,413-058642
4,12.964,363.0,25.0,54372.37960821791,413-058629
5,12.998,51.0,25.0,53543.844078017806,413-058667
6,13.038,88.0,232.0,53921.68590604495,413-058656
7,13.302,247.0,88.0,38660.92174242439,412-055474
8,13.314,84.0,266.0,43584.21964586184,412-055454
9,13.347999999999999,484.0,91.0,41772.171282430645,412-055464
10,13.359000000000002,150.0,214.0,44490.44157792904,412-055461
