,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.296,77.0,10.0,327435.02356675186,402-056239
1,11.433,457.0,218.0,295116.1003528486,401-056870
2,11.814,487.0,118.0,220740.21015994376,401-056873
3,11.86,171.0,49.0,207763.47399208878,401-056923
4,12.0,133.0,261.0,181042.3605152779,401-056897
5,12.257,221.0,48.0,140796.06371279064,401-056890
6,12.465,77.0,63.0,122545.79492597068,401-056879
7,12.592,325.0,170.0,108395.66919697363,401-056946
8,12.687999999999999,355.0,36.0,89916.39823113136,401-056932
9,12.794,305.0,122.0,84728.11006935828,401-056919
10,12.805,39.0,27.0,84177.02424954234,401-056947
11,12.874,248.0,171.0,76663.45369074003,401-056910
12,12.915,394.0,152.0,81539.98468801522,401-056914
13,13.039000000000001,19.0,21.0,67003.59728850496,401-056924
14,13.173,337.0,96.0,65708.46220966052,401-056927
15,13.378,367.0,246.0,49403.20950070457,401-056883
16,13.42,118.0,147.0,48963.269336759986,401-056931
17,13.435,399.0,81.0,48435.70782071319,400-056938
18,13.525,360.0,128.0,44813.73678726904,400-056928
19,13.589,41.0,270.0,42323.52895396266,400-056966
20,13.7,484.0,259.0,35700.031028467136,400-056944
21,13.704,327.0,125.0,35835.06633209518,400-056973
22,13.729000000000001,369.0,145.0,31120.024590693643,400-056915
23,13.962,485.0,78.0,34812.84673466864,400-056906
