,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.047,151.0,125.0,342807.0251251473,416-055284
1,11.999,481.0,90.0,138660.7373150144,415-055207
2,12.137,398.0,62.0,121092.52232789448,415-055214
3,12.607999999999999,92.0,202.0,86472.39808261878,415-055223
4,13.562999999999999,437.0,244.0,35595.85530459392,415-055224
5,13.63,451.0,213.0,33252.798429373455,415-055186
6,13.811,440.0,211.0,27858.84387743012,415-055184
7,13.876,467.0,213.0,25287.68116221187,415-055211
8,13.902000000000001,380.0,265.0,25414.942973828922,415-055191
9,13.93,11.0,251.0,24351.74483740607,414-053862
10,14.011,346.0,45.0,31418.684436113217,414-053915
11,14.097000000000001,17.0,27.0,21134.44024154522,414-053920
12,14.222999999999999,481.0,82.0,18664.548516085913,414-053916
13,14.277000000000001,146.0,150.0,18120.033373543247,414-053914
14,14.307,214.0,182.0,15718.447074138063,414-053851
15,14.338,352.0,160.0,14865.35184799485,414-053909
