,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,10.494000000000002,356.0,192.0,350521.0641235676,412-053000
1,11.685,237.0,254.0,127068.28538644446,411-053650
2,12.255,287.0,197.0,92363.28046826461,411-053648
3,12.808,155.0,63.0,52504.37545422837,411-053622
4,12.935,187.0,174.0,48252.10232926202,411-053656
5,12.952,100.0,28.0,49350.35362305877,411-053602
6,13.411,315.0,61.0,26981.487698284847,411-053628
7,13.550999999999998,48.0,110.0,21951.45156789909,410-054605
8,13.737,225.0,244.0,18877.88116287208,410-054597
9,13.795,338.0,42.0,19515.22877111905,410-054614
10,13.832,403.0,96.0,21254.675364788873,410-054587
11,13.84,404.0,204.0,16659.594881764824,410-054590
