,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.449000000000002,193.0,15.0,195915.93732870056,418-052250
1,12.203,303.0,234.0,103827.47664356996,418-052279
2,12.228,60.0,12.0,95124.17617214895,418-052256
3,12.437000000000001,291.0,150.0,85304.10144637796,417-051356
4,12.651,223.0,36.0,64899.83892014684,417-051350
5,12.687000000000001,486.0,159.0,62765.88629802363,417-051362
6,12.785,93.0,100.0,57562.10556823415,417-051372
7,12.819,348.0,269.0,61568.929037946065,417-051367
8,12.819,275.0,199.0,62308.13065161042,417-051388
9,12.894,185.0,59.0,53596.72198917474,417-051335
10,12.922,328.0,162.0,46905.34608505182,417-051395
11,13.033,289.0,65.0,40494.41336707328,417-051373
12,13.072000000000001,374.0,88.0,48104.483936762874,417-051411
13,13.224,479.0,213.0,39730.08457078451,417-051391
14,13.357000000000001,145.0,210.0,35963.8377675403,417-051366
15,13.390999999999998,84.0,23.0,28537.132857948996,417-051383
16,13.587,416.0,120.0,32784.18055149262,417-051408
17,13.7,255.0,61.0,23446.208677776427,416-052272
18,13.829,480.0,176.0,23862.503028799256,416-052243
19,13.889000000000001,404.0,159.0,22181.63822641914,416-052311
20,13.907,112.0,219.0,21301.667597245778,416-052238
21,13.921,260.0,161.0,22947.831853901364,416-052277
22,14.027000000000001,237.0,241.0,20010.13165850415,416-052260
23,14.574000000000002,264.0,71.0,20826.67479221322,416-052287
