,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.419,152.0,210.0,280408.9939753367,414-056306
1,12.035,226.0,30.0,143839.21119886346,414-056307
2,12.253,165.0,14.0,125102.4740866693,414-056294
3,12.429,440.0,30.0,108455.10815724477,414-056328
4,12.627,51.0,222.0,93056.66786852578,413-058580
5,12.65,150.0,159.0,93619.73823072553,413-058539
6,12.853,253.0,222.0,75541.28525955632,413-058620
7,12.998,293.0,22.0,62848.809072228294,413-058569
8,13.024000000000001,156.0,104.0,67247.19094951602,413-058556
9,13.302,489.0,85.0,48158.59016104387,413-058601
10,13.314,325.0,263.0,50194.470439251265,413-058583
11,13.359000000000002,391.0,211.0,51041.48063190017,413-058629
12,13.434000000000001,132.0,168.0,50102.94256028708,413-058564
13,13.46,87.0,141.0,39671.85465340146,413-058538
14,13.488,461.0,135.0,39015.200969177116,413-058622
15,13.524000000000001,90.0,21.0,40346.91866281876,413-058624
16,13.599,166.0,18.0,23810.244980131927,413-058548
17,13.675,22.0,107.0,34086.783739396065,413-058561
18,13.761,243.0,79.0,29491.304594516198,413-058616
19,13.902000000000001,25.0,30.0,38967.173974540834,413-058555
20,13.962,103.0,172.0,28583.361480374697,413-058552
21,14.065999999999999,185.0,45.0,22968.246059362526,412-055432
22,14.229000000000001,211.0,166.0,21978.064543326884,412-055441
23,14.343,333.0,244.0,19045.024785953563,412-055474
24,14.442,138.0,56.0,16921.539129948447,412-055424
25,14.448,430.0,163.0,17620.84552069008,412-055454
26,14.462,455.0,107.0,17079.4544073357,412-055466
27,14.6,342.0,62.0,14378.602613090301,412-055461
