,v_mag_star,x_astropy,y_astropy,star_flux,source_ID
0,11.283,425.0,68.0,291851.7557046554,410-053007
1,11.365,80.0,105.0,286715.57105178083,410-052971
2,11.542,324.0,112.0,229881.08080360084,410-053067
3,12.227,21.0,121.0,111246.7923627686,410-053065
4,12.25,233.0,15.0,125382.46452936789,410-052989
5,12.398,58.0,254.0,101310.83381884669,410-053026
6,12.422,361.0,175.0,100142.53428425615,409-052200
7,12.529000000000002,209.0,69.0,92563.35540846009,409-052204
8,12.574000000000002,118.0,25.0,85544.91297616874,409-052162
9,12.658,36.0,17.0,78277.4449990112,409-052203
10,12.937000000000001,322.0,192.0,60580.38980731433,409-052199
11,13.04,194.0,138.0,53582.74153850433,409-052182
12,13.095,243.0,175.0,52067.863955342924,409-052183
13,13.274000000000001,417.0,85.0,49100.066274350895,409-052134
14,13.31,298.0,101.0,46242.41199574107,409-052189
15,13.468,265.0,190.0,37813.988812638796,409-052188
16,13.55,302.0,29.0,35420.05059958369,409-052124
17,13.634,293.0,91.0,35555.901245076624,409-052160
18,13.725,393.0,39.0,30445.460327570356,409-052170
19,14.023,412.0,249.0,31245.662113415856,409-052193
20,14.038,469.0,21.0,21626.445117952655,409-052176
21,14.171,465.0,25.0,16087.186077482225,409-052173
22,14.189,229.0,150.0,19501.822052495027,408-054226
23,14.193,326.0,105.0,21768.327482696935,408-054235
24,14.252,210.0,185.0,20064.003042802327,408-054239
25,14.305,229.0,231.0,18047.035951927974,408-054229
26,14.344000000000001,388.0,88.0,16416.748958026943,408-054257
27,14.424000000000001,238.0,180.0,10791.801445465728,408-054191
